mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44181_0086),RUE DE L EGLISE (44186_0180)
FRENES, ,RUE DES FRENES (44181_0079),RUE DES FRENES (44186_0195)
TENU, ,RUE DU TENU (44181_0087),RUE DU TENU (44186_0500)
VERGER, ,RUE DU VERGER (44181_0094),RUE DU VERGER (44186_0523)
VUE, ,RUE BELLE VUE (44181_0093),BELLE VUE (44186_B069)
AIR,0,BEL AIR (44181_B026),BEL AIR (44186_B068)
BOISSELE,0,LES TROIS BOISSELEES (44181_B656),LES TROIS BOISSELEES (44186_C698)
BOURG,0,LE BOURG (44181_B050),LE BOURG (44186_B126)
CALVAIRE,0,LE CALVAIRE (44181_B076),LE CALVAIRE (44186_B182)
FAVRIE,0,LA FAVRIE (44181_B154),LA FAVRIE (44186_B403)
GREVE,0,LA GREVE (44181_B234),LA GREVE (44186_B616)
NEUF,0,LE MOULIN NEUF (44181_B315),LE MOULIN NEUF (44186_B862)
PIN,0,LE PIN (44181_B537),LE PIN (44186_C326)
ROCHE,0,LA GROSSE ROCHE (44181_B238),LA GROSSE ROCHE (44186_B622)
