mot_commun,ld,nom,homonymes
EGLANTIE, ,RUE DES EGLANTIERS (44113_0715),ALL DES EGLANTIERS (44214_0038)
MARSAC, ,RTE DE MARSAC (44113_1520),RTE DE MARSAC (44214_0060)
PINSONS, ,RUE DES PINSONS (44113_2025),ALL DES PINSONS (44214_0075)
AIR,0,BEL AIR (44113_B031),BEL AIR (44214_B046)
BLANCHE,0,ROCHE BLANCHE (44113_B767),ROCHE BLANCHE (44214_B839)
BROSSAIS,0,LE BROSSAIS (44113_B123),LE BROSSAIS (44214_B101)
BUTTE,0,LA BUTTE (44113_B128),LA BUTTE (44214_B969)
MEREL,0,MEREL (44113_B424),MEREL (44214_B992)
PERRAY,0,LE GRAND PERRAY (44113_B284),LE GRAND PERRAY (44214_B452)
PERRAY,0,LE PERRAY (44113_B461),LE PERRAY (44214_B591)
PERRAY,0,LE PETIT PERRAY (44113_B468),LE PETIT PERRAY (44214_B608)
TERTRE,0,LE TERTRE (44113_B830),LE TERTRE (44214_B863)
