mot_commun,ld,nom,homonymes
CHENES, ,ALL DES CHENES (44001_0220),RUE DES CHENES (44113_0626)
COQUELIC, ,ALL DES COQUELICOTS (44001_0285),IMP DES COQUELICOTS (44113_0690)
EGLISE, ,PL DE L EGLISE (44001_0295),RUE DE L EGLISE (44113_0720) + PL DE L EGLISE (44113_0740)
EGLISE, ,RUE DE L EGLISE (44001_0296),PL DE L EGLISE (44113_0740) + RUE DE L EGLISE (44113_0720)
ETANG, ,CHE DE L ETANG (44001_0320),CHE DE L ETANG (44113_0800) + RTE DE L ETANG (44113_0916)
GARE, ,RUE DE LA GARE (44001_0390),RUE DE LA GARE (44113_0980) + PL DE LA GARE (44113_1001)
IRIS, ,ALL DES IRIS (44001_0450),RUE DES IRIS (44113_1185)
JONQUILL, ,ALL DES JONQUILLES (44001_0530),PL DES JONQUILLES (44113_1190)
JOSEPH, ,IMP SAINT JOSEPH (44001_0910),SAINT JOSEPH (44113_B773)
PREE, ,CHE DE LA PREE (44001_0840),CHE DE LA PREE (44113_2080)
AIR,0,BEL AIR (44001_B033),BEL AIR (44113_B031)
BELLEVUE,0,BELLEVUE (44001_B037),BELLEVUE (44113_B035)
BLONNIER,0,LA BLONNIERE (44001_B049),LA BLONNIERE (44113_B038)
BOULAIE,0,LA BOULAIE (44001_B095),LA BOULAIE (44113_B114)
BOULAIS,0,LES BOULAIS (44001_B096),LES BOULAIS (44113_B116)
BOURG,0,LE BOURG (44001_B098),LE BOURG (44113_B119)
CHATAIGN,0,LA CHATAIGNERAIE (44001_B239),LA CHATAIGNERAIE (44113_B174)
CHESNAIE,0,LA CHESNAIE (44001_B265),LA CHESNAIE (44113_B142)
CHINTRE,0,LA CHINTRE (44001_B275),LA CHINTRE (44113_B198)
CLOSE,0,LA CLOSE (44001_B303),LA CLOSE (44113_B210)
GARE,0,LA GARE (44001_B402),LA GARE (44113_B269)
INDE,0,LE PONT D INDE (44001_B801),LE PONT D INDE (44113_B589)
LANDE,0,LA PETITE LANDE (44001_B659),LA PETITE LANDE (44113_B481)
PARC,0,LE PARC (44001_B633),LE PARC (44113_B450)
TOUCHE,0,LA TOUCHE (44001_C019),LA TOUCHE (44113_B834)
VENTS,0,LES QUATRE VENTS (44001_C068),LES QUATRE VENTS (44113_B758)
VERT,0,LE BOIS VERT (44001_B090),LE BOIS VERT (44113_B112)
VILLENEU,0,VILLENEUVE (44001_C053),VILLENEUVE (44113_B887)
VIVIER,0,LE VIVIER (44001_C056),LE VIVIER (44113_B888)
