mot_commun,ld,nom,homonymes
BRIORD, ,RUE DE LA NOE BRIORD (44021_0333),RUE DE LA NOE BRIORD (44059_0066)
CHAUMES, ,CHE DES CHAUMES (44021_0103),RUE DES CHAUMES (44059_0020)
EGLISE, ,PL DE L EGLISE (44021_0140),RUE DE L EGLISE (44059_0041) + PL DE L EGLISE (44059_0040)
FOIRE, ,RUE DU CHAMP DE FOIRE (44021_0096),RUE DU CHAMP DE FOIRE (44059_0018)
MACHECOU, ,RTE DE MACHECOUL (44021_0240),RTE DE MACHECOUL (44059_0060)
MACHECOU, ,RUE DE MACHECOUL (44021_0241),RTE DE MACHECOUL (44059_0060)
PORNIC, ,RTE DE PORNIC (44021_0400),RUE DE PORNIC (44059_0070)
PORNIC, ,RUE DE PORNIC (44021_0401),RUE DE PORNIC (44059_0070)
RETZ, ,RUE DE RETZ (44021_0428),RUE DE RETZ (44059_0089)
SOLEIL, ,RUE BEAU SOLEIL (44021_0060),IMP BEAU SOLEIL (44059_0012)
SPORTS, ,RUE DES SPORTS (44021_0475),ALL DES SPORTS (44059_0124)
BELLEVUE,0,BELLEVUE (44021_B073),BELLEVUE (44059_B030)
BRIORD,0,LA NOE BRIORD (44021_C234),LA NOE BRIORD (44059_B501)
CANTINE,0,LA CANTINE (44021_B241),LA CANTINE (44059_B099)
CHAUMES,0,LES CHAUMES (44021_B299),LES CHAUMES (44059_B116)
FRESNE,0,LE FRESNE (44021_B640),LE FRESNE (44059_B282)
LONG,0,LE PRE LONG (44021_C917),LE PRE LONG (44059_B748)
OUCHE,0,L OUCHE (44021_C269),L OUCHE (44059_B510)
PRES,0,LES PRES (44021_C981),LES PRES (44059_B765)
ROUSSIER,0,LA ROUSSIERE (44021_D087),LA ROUSSIERE (44059_B902)
SOLEIL,0,BEAU SOLEIL (44021_B063),IMP BEAU SOLEIL (44059_0012)
VALLEE,0,LA VALLEE (44021_D221),LA VALLEE (44059_B966)
