mot_commun,ld,nom,homonymes
AUDITOIR, ,PL DE L AUDITOIRE (44059_0007),PL DE L AUDITOIRE (44087_0080)
CALVAIRE, ,RUE DU CALVAIRE (44059_0015),BD DU CALVAIRE (44087_0430)
EGLISE, ,PL DE L EGLISE (44059_0040),PL DE L EGLISE (44087_0720)
EGLISE, ,RUE DE L EGLISE (44059_0041),PL DE L EGLISE (44087_0720)
FOIRE, ,RUE DU CHAMP DE FOIRE (44059_0018),PL DU CHAMP DE FOIRE (44087_0580)
IRIS, ,RUE DES IRIS (44059_0053),RUE DES IRIS (44087_0989)
MEME, ,RTE DE ST MEME (44059_0100),RTE DE ST MEME (44087_1795)
PAZANNE, ,RTE DE STE PAZANNE (44059_0120),RTE DE STE PAZANNE (44087_1920)
PORNIC, ,RUE DE PORNIC (44059_0070),RTE DE PORNIC (44087_1340) + RUE DE PORNIC (44087_1320)
PRIMEVER, ,IMP DES PRIMEVERES (44059_0071),RUE DES PRIMEVERES (44087_1450)
RETZ, ,RUE DE RETZ (44059_0089),RUE DE RETZ (44087_1600)
AIR,0,BEL AIR (44059_B029),BEL AIR (44087_B087)
BELLEVUE,0,BELLEVUE (44059_B030),BELLEVUE (44087_B092)
BROSSE,0,LA BROSSE (44059_B084),LA BROSSE (44087_B267)
CHARMILL,0,LA CHARMILLE (44059_C013),LA CHARMILLE (44087_B389)
FOSSES,0,LES FOSSES (44059_B276),LES FOSSES (44087_B686)
GRANDE,0,LA GRANDE RUE (44059_B348),LA GRANDE RUE (44087_B859)
NEUVE,0,LA MAISON NEUVE (44059_B440),LA MAISON NEUVE (44087_C145)
NOE,0,LA NOE (44059_B500),LA NOE (44087_C307)
PRE,0,LE PETIT PRE (44059_B799),LE PETIT PRE (44087_C599)
