mot_commun,ld,nom,homonymes
AIR, ,RUE DE BEL AIR (44061_0010),RUE DE BEL AIR (44120_0080)
CHATEAU, ,RUE DU CHATEAU (44061_0061),RUE DU CHATEAU (44120_0180)
EGLISE, ,PL DE L EGLISE (44061_0030),RUE DE L EGLISE (44120_0380) + PL DE L EGLISE (44120_0378)
MAIRIE, ,RUE DE LA MAIRIE (44061_0218),PL DE LA MAIRIE (44120_0680)
NANTES, ,RTE DE NANTES (44061_0070),RTE DE NANTES (44120_0720)
PAIX, ,RUE DE LA PAIX (44061_0072),ALL DE LA PAIX (44120_0729) + RUE DE LA PAIX (44120_0730)
PRIEURE, ,RUE DU PRIEURE (44061_0076),RUE DU PRIEURE (44120_0840)
BELLEVUE,0,BELLEVUE (44061_C054),BELLEVUE (44120_B040)
BOURG,0,LE BOURG (44061_B091),LE BOURG (44120_B061)
BOURG,0,PIECE DU BOURG (44061_B747),PIECE DU BOURG (44120_B512)
CLOS,0,LE GRAND CLOS (44061_B344),LE GRAND CLOS (44120_B247)
GRANDE,0,GRANDE RUE (44061_C041),GRANDE RUE (44120_B754)
NEUF,0,LE MOULIN NEUF (44061_B523),LE MOULIN NEUF (44120_B354)
NOUE,0,LA NOUE (44061_B544),LA NOUE (44120_B370)
ROCHER,0,LE ROCHER (44061_B906),LE ROCHER (44120_B682)
TAILLIS,0,LE TAILLIS (44061_B946),LE TAILLIS (44120_B705)
