mot_commun,ld,nom,homonymes
ACACIAS, ,AV DES ACACIAS (44020_0020),SQ DES ACACIAS (44101_0003)
ACACIAS, ,RUE DES ACACIAS (44020_0040),SQ DES ACACIAS (44101_0003)
ALLENDE, ,RUE SALVADOR ALLENDE (44020_3085),RUE SALVADOR ALLENDE (44101_1745)
ANCHETEA, ,RUE DE LA HAIE D ANCHETEAU (44020_1750),RUE DE LA HAIE D ANCHETEAU (44101_1070)
BASTILLE, ,PL DE LA BASTILLE (44020_0300),CHE DE LA BASTILLE (44101_0047)
BASTILLE, ,RUE DE LA BASTILLE (44020_0280),CHE DE LA BASTILLE (44101_0047)
BLUM, ,RUE LEON BLUM (44020_1987),RUE LEON BLUM (44101_1251)
BLUM, ,SQ LEON BLUM (44020_1988),RUE LEON BLUM (44101_1251)
BOSQUET, ,AV DU BOSQUET (44020_0595),PAS DU BOSQUET (44101_0095)
BOUCHER, ,RUE HELENE BOUCHER (44020_1800),IMP HELENE BOUCHER (44101_1074)
BOUGUENA, ,RTE DE BOUGUENAIS (44020_0620),RTE DE BOUGUENAIS (44101_0120)
BRIAND, ,RUE ARISTIDE BRIAND (44020_0100),RUE ARISTIDE BRIAND (44101_0040)
CADOU, ,PL RENE GUY CADOU (44020_2937),RUE RENE GUY CADOU (44101_1590)
CADOU, ,RUE RENE GUY CADOU (44020_2938),RUE RENE GUY CADOU (44101_1590)
CALVAIRE, ,CHE DU CALVAIRE (44020_0828),RUE DU CALVAIRE (44101_0260)
CAMUS, ,CHE ALBERT CAMUS (44020_0082),RUE ALBERT CAMUS (44101_0008)
CHATEAU, ,RUE DU CHATEAU D AUX (44020_1020),ALL DU CHATEAU D AUX (44101_0320)
CHEMIN, ,RUE GRAND CHEMIN (44020_1730),GRAND CHEMIN (44101_B032)
CIMETIER, ,IMP DU CIMETIERE (44020_1120),RUE DU CIMETIERE (44101_0420)
CIMETIER, ,RUE DU CIMETIERE (44020_1100),RUE DU CIMETIERE (44101_0420)
EGLISE, ,PL DE L EGLISE (44020_1440),PL DE L EGLISE (44101_0680) + RUE DE L EGLISE (44101_0700)
ELUARD, ,CHE PAUL ELUARD (44020_2586),RUE PAUL ELUARD (44101_1484)
ETANG, ,RUE DE L ETANG (44020_1475),RUE DE L ETANG (44101_0721)
ETIER, ,IMP DE L ETIER (44020_1480),RUE DE L ETIER (44101_0726) + IMP DE L ETIER (44101_0723)
EXUPERY, ,RUE SAINT EXUPERY (44020_3070),RUE SAINT EXUPERY (44101_1735)
FERRY, ,RUE JULES FERRY (44020_1871),RUE JULES FERRY (44101_1180)
FRANCE, ,SQ MENDES FRANCE (44020_2749),RUE MENDES FRANCE (44101_1355)
GAUDINIE, ,CHE DE LA GAUDINIERE (44020_1590),RUE DE LA GAUDINIERE (44101_0981)
GODEAU, ,AV ANNE CLAUDE GODEAU (44020_0090),RUE ANNE CLAUDE GODEAU (44101_0017)
HUGO, ,RUE VICTOR HUGO (44020_3340),RUE VICTOR HUGO (44101_1860)
JAURES, ,RUE JEAN JAURES (44020_1850),RUE JEAN JAURES (44101_1140)
LOIRE, ,RUE DE LA LOIRE (44020_2000),RUE DE LA LOIRE (44101_1260)
MERMOZ, ,RUE JEAN MERMOZ (44020_1860),LOT JEAN MERMOZ (44101_A055) + RUE JEAN MERMOZ (44101_1160)
MICHEL, ,RUE LOUISE MICHEL (44020_2025),RUE LOUISE MICHEL (44101_1270)
MOULIN, ,RUE DU MOULIN (44020_2220),RUE DU MOULIN (44101_1380)
MOULIN, ,RUE JEAN MOULIN (44020_1865),PL JEAN MOULIN (44101_1163)
PAIMBOEU, ,RTE DE PAIMBOEUF (44020_2440),RTE DE PAIMBOEUF (44101_1431)
PAIX, ,IMP DE LA PAIX (44020_2480),RUE DE LA PAIX (44101_1440)
PAIX, ,PAS DE LA PAIX (44020_2461),RUE DE LA PAIX (44101_1440)
PAIX, ,RUE DE LA PAIX (44020_2460),RUE DE LA PAIX (44101_1440)
PASTEUR, ,RUE PASTEUR (44020_2580),RUE PASTEUR (44101_1480)
PEUPLIER, ,AV DES PEUPLIERS (44020_2680),COUR DES PEUPLIERS (44101_1525)
PREVERT, ,CHE JACQUES PREVERT (44020_1831),RUE JACQUES PREVERT (44101_1132)
REPUBLIQ, ,PL DE LA REPUBLIQUE (44020_2940),RUE DE LA REPUBLIQUE (44101_1600)
SAULES, ,RUE DES SAULES (44020_3120),RUE DES SAULES (44101_1747)
SCHOELCH, ,RPT VICTOR SCHOELCHER (44020_3342),RUE VICTOR SCHOELCHER (44101_1861)
TRISTAN, ,RUE FLORA TRISTAN (44020_1499),RUE FLORA TRISTAN (44101_0750)
VALLEE, ,QUAI DE LA VALLEE (44020_3220),RUE DE LA VALLEE (44101_1810)
VERNE, ,RUE JULES VERNE (44020_1880),LOT JULES VERNE (44101_A058) + ALL JULES VERNE (44101_1201) + RUE JULES VERNE (44101_1200)
VIAN, ,RUE BORIS VIAN (44020_0590),RUE BORIS VIAN (44101_0114)
ZOLA, ,RUE EMILE ZOLA (44020_1452),RUE EMILE ZOLA (44101_0720)
