mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44025_0090),RUE DE L EGLISE (44129_0222) + PL DE L EGLISE (44129_0220)
MAIRIE, ,PL DE LA MAIRIE (44025_0133),PL DE LA MAIRIE (44129_0300)
TILLEULS, ,ALL DES TILLEULS (44025_0237),RUE DES TILLEULS (44129_0579)
AIR,0,BEL AIR (44025_B012),BEL AIR (44129_B016)
AUBINAIS,0,L AUBINAIS (44025_B002),L AUBINAIS (44129_B005)
BOSSE,0,LA BOSSE (44025_B027),LA BOSSE (44129_B036)
MARIE,0,STE MARIE (44025_B315),STE MARIE (44129_B383)
MICHEL,0,ST MICHEL (44025_B312),ST MICHEL (44129_B381)
NOE,0,LA NOE (44025_B234),LA NOE (44129_B286)
PLESSIS,0,LE PLESSIS (44025_B262),LE PLESSIS (44129_B312)
RICHARDA,0,LA RICHARDAIS (44025_B289),LA RICHARDAIS (44129_B361)
ROCHER,0,LE ROCHER (44025_B294),LE ROCHER (44129_B364)
TERTRE,0,LE TERTRE (44025_B323),LE TERTRE (44129_B386)
