mot_commun,ld,nom,homonymes
CHARDONN, ,RUE DES CHARDONNERETS (44081_0273),RUE DES CHARDONNERETS (44156_0087)
FOIRE, ,PL DU CHAMP DE FOIRE (44081_0180),RUE DU CHAMP DE FOIRE (44156_0085)
FOIRE, ,RUE DU CHAMP DE FOIRE (44081_0160),RUE DU CHAMP DE FOIRE (44156_0085)
JARDINS, ,IMP DES JARDINS (44081_0610),RUE DES JARDINS (44156_0145) + IMP DES JARDINS (44156_0147)
LEVANT, ,RUE DU LEVANT (44081_0642),IMP DU LEVANT (44156_0151)
MARAIS, ,CHE DU MARAIS (44081_0660),ALL DU MARAIS (44156_0158)
MARCHE, ,PL DU MARCHE (44081_0680),PL DU MARCHE (44156_0153)
MARIE, ,RUE SAINTE MARIE (44081_1087),SAINTE MARIE (44156_E657)
NANTES, ,RUE DE NANTES (44081_0740),RTE DE NANTES (44156_0170)
NANTES, ,RTE DE NANTES (44081_0741),RTE DE NANTES (44156_0170)
STADE, ,RUE DU STADE (44081_1092),RUE DU STADE (44156_0197)
AIR,0,BEL AIR (44081_B077),BEL AIR (44156_B134)
BARRES,0,LES BARRES (44081_B058),LES BARRES (44156_B085)
CASSE,0,LE MOULIN CASSE (44081_C374),LE MOULIN CASSE (44156_D531)
CHARRIE,0,LA CHARRIE (44081_B327),LA CHARRIE (44156_B631)
CHAUSSEE,0,LA CHAUSSEE (44081_B344),LA CHAUSSEE (44156_B675)
CORMIER,0,LE CORMIER (44081_B427),LE CORMIER (44156_B760)
COUR,0,LA COUR (44081_B451),LA COUR (44156_B771)
FAVRIE,0,LA FAVRIE (44081_B611),LA FAVRIE (44156_C139)
FOUR,0,L OUCHE DU FOUR (44081_C512),L OUCHE DU FOUR (44156_D799)
FRAICHES,0,LES FRAICHES (44081_B684),LES FRAICHES (44156_F156)
GENAUDIE,0,LA GENAUDIERE (44081_B761),LA GENAUDIERE (44156_C492)
GUY,0,LE GUY (44081_C074),LE GUY (44156_C958)
MARIE,0,SAINTE MARIE (44081_D772),SAINTE MARIE (44156_E657)
MORLIERE,0,LA MORLIERE (44081_C357),LA MORLIERE (44156_D462)
MOULIN,0,PIECE DU MOULIN (44081_D036),PIECE DU MOULIN (44156_E185)
NOUE,0,LA NOUE (44081_C444),LA NOUE (44156_D644)
NOUETTE,0,LA NOUETTE (44081_C480),LA NOUETTE (44156_D714)
PARADIS,0,LE PARADIS (44081_C537),LE PARADIS (44156_D898)
RELAIS,0,LE RELAIS (44081_D696),LE RELAIS (44156_E590)
VUE,0,BELLE VUE (44081_B083),BELLE VUE (44156_B150)
