mot_commun,ld,nom,homonymes
AUDITOIR, ,PL DE L AUDITOIRE (44059_0007),IMP DE L AUDITOIRE (44186_0019) + RUE DE L AUDITOIRE (44186_0020)
EGLISE, ,PL DE L EGLISE (44059_0040),RUE DE L EGLISE (44186_0180)
EGLISE, ,RUE DE L EGLISE (44059_0041),RUE DE L EGLISE (44186_0180)
IRIS, ,RUE DES IRIS (44059_0053),RUE DES IRIS (44186_0232)
MACHECOU, ,RTE DE MACHECOUL (44059_0060),RTE DE MACHECOUL (44186_0280)
RETZ, ,RUE DE RETZ (44059_0089),PL DE RETZ (44186_0465)
SOLEIL, ,IMP BEAU SOLEIL (44059_0012),BEAU SOLEIL (44186_B066) + AV BEAU SOLEIL (44186_0070)
SPORTS, ,ALL DES SPORTS (44059_0124),AV DES SPORTS (44186_0490)
AIR,0,BEL AIR (44059_B029),BEL AIR (44186_B068)
BIGNON,0,LE BIGNON (44059_B038),LE BIGNON (44186_B087)
BIGNON,0,LE PETIT BIGNON (44059_B771),LE PETIT BIGNON (44186_B971)
BRIANCIE,0,LA BRIANCIERE (44059_B075),LA BRIANCIERE (44186_B153)
BROSSE,0,LA BROSSE (44059_B084),LA BROSSE (44186_B158)
FOSSES,0,LES FOSSES (44059_B276),LES FOSSES (44186_B423)
ILE,0,LA GRANDE ILE (44059_B343),LA GRANDE ILE (44186_B535)
MOULIN,0,LE GRAND MOULIN (44059_B384),LE GRAND MOULIN (44186_B512)
NOE,0,LA NOE (44059_B500),LA NOE (44186_B867)
PRE,0,LE PETIT PRE (44059_B799),LE PETIT PRE (44186_C005)
