mot_commun,ld,nom,homonymes
444, ,N 444 (44047_0004),N 444 (44162_0003)
ACACIAS, ,AV DES ACACIAS (44047_0005),AV DES ACACIAS (44162_0020)
AMANDIER, ,RUE DES AMANDIERS (44047_0031),IMP DES AMANDIERS (44162_0086)
AMITIE, ,RUE DE L AMITIE (44047_0032),AV DE L AMITIE (44162_0061)
ARAGON, ,IMP LOUIS ARAGON (44047_1378),RUE LOUIS ARAGON (44162_1541)
AUBISQUE, ,RUE DE L AUBISQUE (44047_0145),RUE DE L AUBISQUE (44162_0079)
AURIOL, ,RUE VINCENT AURIOL (44047_2362),IMP VINCENT AURIOL (44162_2683) + RUE VINCENT AURIOL (44162_2685)
BACH, ,IMP JEAN SEBASTIEN BACH (44047_0198),ALL JEAN SEBASTIEN BACH (44162_1363)
BACH, ,RUE JEAN SEBASTIEN BACH (44047_0197),ALL JEAN SEBASTIEN BACH (44162_1363)
BART, ,RUE JEAN BART (44047_1232),PL JEAN BART (44162_1338)
BERGERON, ,RUE DES BERGERONNETTES (44047_0278),AV DES BERGERONNETTES (44162_0255)
BRASSENS, ,RUE GEORGES BRASSENS (44047_1031),ESP GEORGES BRASSENS (44162_0422)
BREL, ,RUE JACQUES BREL (44047_1217),RUE JACQUES BREL (44162_0272)
BRUNELIE, ,RUE CHARLES BRUNELIERE (44047_0570),RUE CHARLES BRUNELIERE (44162_0551)
CAMELIAS, ,RUE DES CAMELIAS (44047_0454),AV DES CAMELIAS (44162_0483)
CONCORDE, ,RUE DE LA CONCORDE (44047_0693),AV DE LA CONCORDE (44162_0765)
CORMIER, ,RUE DU CORMIER (44047_0713),CHE DU CORMIER (44162_0784)
COULEE, ,IMP DE LA COULEE (44047_0719),IMP DE LA COULEE (44162_0787) + CHE DE LA COULEE (44162_0788)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44047_0643),ALL CLAUDE DEBUSSY (44162_0698)
ELUARD, ,IMP PAUL ELUARD (44047_1779),ALL PAUL ELUARD (44162_2027)
ESPERANC, ,RUE DE L ESPERANCE (44047_0887),AV DE L ESPERANCE (44162_0970)
ETANGS, ,AV DES ETANGS (44047_0889),ALL DES ETANGS (44162_0991)
EXUPERY, ,RUE SAINT EXUPERY (44047_2158),RUE SAINT EXUPERY (44162_2450)
FERRY, ,RUE JULES FERRY (44047_1280),RUE JULES FERRY (44162_1404)
FRANCE, ,IMP ANATOLE FRANCE (44047_0034),RUE ANATOLE FRANCE (44162_0066)
FRANCE, ,PL ANATOLE FRANCE (44047_0040),RUE ANATOLE FRANCE (44162_0066)
FRANCE, ,RUE PIERRE MENDES FRANCE (44047_1821),PL PIERRE MENDES FRANCE (44162_2181)
GARE, ,CITE DE LA GARE (44047_A070),RUE DE LA GARE (44162_1080) + IMP DE LA GARE (44162_1079)
GARE, ,RTE DE LA GARE (44047_1000),RUE DE LA GARE (44162_1080) + IMP DE LA GARE (44162_1079)
GARE, ,RUE DE LA GARE (44047_1001),RUE DE LA GARE (44162_1080) + IMP DE LA GARE (44162_1079)
GAULLE, ,PL CHARLES DE GAULLE (44047_0575),BD CHARLES DE GAULLE (44162_0549)
GENTIANE, ,IMP DES GENTIANES (44047_1023),RUE DES GENTIANES (44162_1121)
GORGES, ,RUE DES ROUGES GORGES (44047_2112),AV DES ROUGES GORGES (44162_2435)
HIRONDEL, ,RUE DES HIRONDELLES (44047_1201),AV DES HIRONDELLES (44162_1295)
HUGO, ,RUE VICTOR HUGO (44047_2330),IMP VICTOR HUGO (44162_2658)
IRIS, ,IMP DES IRIS (44047_1207),IMP DES IRIS (44162_1321)
JAURES, ,RUE JEAN JAURES (44047_1240),RUE JEAN JAURES (44162_1345)
JUILLET, ,RUE DU 14 JUILLET (44047_1990),AV DU 14 JUILLET (44162_2300)
KERIVEL, ,PL EUGENE KERIVEL (44047_0886),RUE EUGENE KERIVEL (44162_1003)
LIBERATI, ,BD DE LA LIBERATION (44047_1356),AV DE LA LIBERATION (44162_1510)
LIBERATI, ,PASS DE LA LIBERATION (44047_1357),AV DE LA LIBERATION (44162_1510)
LIBERTE, ,RUE DE LA LIBERTE (44047_1358),AV DE LA LIBERTE (44162_1520)
MARRONNI, ,AV DES MARRONNIERS (44047_1465),ALL DES MARRONNIERS (44162_1603)
METAIRIE, ,LOT DE LA METAIRIE (44047_A086),CR DE LA METAIRIE (44162_1664) + RUE DE LA METAIRIE (44162_1651) + IMP DE LA METAIRIE (44162_1652)
METAIRIE, ,RUE DE LA METAIRIE (44047_1513),CR DE LA METAIRIE (44162_1664) + RUE DE LA METAIRIE (44162_1651) + IMP DE LA METAIRIE (44162_1652)
MINOTERI, ,RUE DE LA MINOTERIE (44047_1528),IMP DE LA MINOTERIE (44162_1458)
MOCQUET, ,RUE GUY MOCQUET (44047_1141),RUE GUY MOCQUET (44162_1207)
MOULIN, ,RUE JEAN MOULIN (44047_1254),AV JEAN MOULIN (44162_1360) + PL JEAN MOULIN (44162_1352)
ORMEAUX, ,ALL DES ORMEAUX (44047_1685),ALL DES ORMEAUX (44162_1885)
PAIX, ,RUE DE LA PAIX (44047_1710),PL DE LA PAIX (44162_1927)
PALACH, ,RUE JAN PALACH (44047_2373),RUE JAN PALACH (44162_1342)
PARC, ,IMP LE PARC (44047_1741),LE PARC (44162_B245)
PASTEUR, ,RUE PASTEUR (44047_1770),AV PASTEUR (44162_1970)
PAVILLON, ,RUE DES PAVILLONS (44047_1787),CR DES PAVILLONS (44162_2041)
PEGUY, ,RUE CHARLES PEGUY (44047_0584),ALL CHARLES PEGUY (44162_0556)
PINSONS, ,IMP DES PINSONS (44047_1862),AV DES PINSONS (44162_2205)
PLATANES, ,ALL DES PLATANES (44047_1871),RUE DES PLATANES (44162_2226)
PLATANES, ,CITE DES PLATANES (44047_A120),RUE DES PLATANES (44162_2226)
PLATANES, ,LOT DES PLATANES (44047_A121),RUE DES PLATANES (44162_2226)
PREVERT, ,RUE JACQUES PREVERT (44047_1219),RUE JACQUES PREVERT (44162_1329)
RAMEAU, ,IMP JEAN PHILIPPE RAMEAU (44047_2009),ALL JEAN PHILIPPE RAMEAU (44162_1361)
RAMEAU, ,RUE JEAN PHILIPPE RAMEAU (44047_2008),ALL JEAN PHILIPPE RAMEAU (44162_1361)
RAVEL, ,RUE MAURICE RAVEL (44047_1483),ALL MAURICE RAVEL (44162_1645)
REPUBLIQ, ,RUE DE LA REPUBLIQUE (44047_2030),AV DE LA REPUBLIQUE (44162_2350)
ROCHER, ,RUE DU ROCHER (44047_2075),RUE DU ROCHER (44162_2399)
ROITELET, ,RUE DES ROITELETS (44047_2084),AV DES ROITELETS (44162_2412)
ROUSSEAU, ,RUE JEAN JACQUES ROUSSEAU (44047_1237),AV JEAN JACQUES ROUSSEAU (44162_1346)
SAND, ,AV GEORGE SAND (44047_1035),PL GEORGE SAND (44162_1123)
SOLEIL, ,IMP BEAU SOLEIL (44047_0231),BEAU SOLEIL (44162_B023)
SPORTS, ,ALL DES SPORTS (44047_2225),IMP DES SPORTS (44162_2536) + AV DES SPORTS (44162_2535)
TERTRE, ,IMP DU TERTRE (44047_2255),BD DU TERTRE (44162_2560)
TILLEULS, ,AV DES TILLEULS (44047_2292),ALL DES TILLEULS (44162_2589)
TROUIN, ,RUE DUGUAY TROUIN (44047_0814),RUE DUGUAY TROUIN (44162_0917)
VANNES, ,RTE DE VANNES (44047_2305),RTE DE VANNES (44162_2640)
VERDIERS, ,IMP DES VERDIERS (44047_2308),ALL DES VERDIERS (44162_2652)
VERGER, ,ALL DU VERGER (44047_2315),CHE DU VERGER (44162_2653)
VERGER, ,IMP DU VERGER (44047_2316),CHE DU VERGER (44162_2653)
VERNE, ,RUE JULES VERNE (44047_1285),IMP JULES VERNE (44162_1416)
VIGNES, ,CHE DES VIGNES (44047_2355),CHE DES VIGNES (44162_2677)
VIGNES, ,RUE DES VIGNES (44047_2356),CHE DES VIGNES (44162_2677)
VOLTAIRE, ,RLE VOLTAIRE (44047_2437),AV VOLTAIRE (44162_2696)
ZOLA, ,PL EMILE ZOLA (44047_0850),RUE EMILE ZOLA (44162_0962)
BELLEVUE,0,BELLEVUE (44047_B317),LOT BELLEVUE (44162_A020) + BELLEVUE (44162_B026)
BOTARDIE,0,LA BOTARDIERE (44047_B045),LA BOTARDIERE (44162_B017)
BOURG,0,LE BOURG (44047_B052),LE BOURG (44162_B050)
GALONNIE,0,LA GALONNIERE (44047_B114),LA GALONNIERE (44162_B143)
GUERINIE,0,LA GUERINIERE (44047_B146),LA GUERINIERE (44162_B156)
LOIRE,0,LA LOIRE (44047_B174),LA LOIRE (44162_X006)
MARAIS,0,LE MARAIS (44047_B180),LE MARAIS (44162_B198)
METAIRIE,0,LA METAIRIE (44047_B194),LA METAIRIE (44162_B211)
NAUDIERE,0,LES NAUDIERES (44047_B210),LES NAUDIERES (44162_B227)
ROCHER,0,LE ROCHER (44047_B279),LE ROCHER (44162_B304)
ROUSSELI,0,LA ROUSSELIERE (44047_B283),LA ROUSSELIERE (44162_B309)
SENSIVE,0,LA SENSIVE (44047_B294),LA SENSIVE (44162_B385)
