mot_commun,ld,nom,homonymes
BROSSE, ,RUE DE LA BROSSE (44014_0037),AV DE LA BROSSE (44215_0350)
CAMELIAS, ,RUE DES CAMELIAS (44014_0203),RUE DES CAMELIAS (44215_0397)
CHESNAIE, ,ALL DE LA CHESNAIE (44014_0038),RUE DE LA CHESNAIE (44215_0471)
CLOS, ,RUE DU GRAND CLOS (44014_0065),RUIS DU GRAND CLOS (44215_X015)
CROIX, ,RUE DE LA CROIX (44014_0045),RUE DE LA CROIX (44215_0592)
FORET, ,RUE DE LA FORET (44014_0056),ALL DE LA FORET (44215_0692)
GARE, ,RUE DE LA GARE (44014_0060),IMP DE LA GARE (44215_0758) + RTE DE LA GARE (44215_0760) + AV DE LA GARE (44215_0759)
GENETS, ,IMP DES GENETS (44014_0063),AV DES GENETS (44215_0800)
LILAS, ,RUE DES LILAS (44014_0085),IMP DES LILAS (44215_1114)
MESANGES, ,RUE DES MESANGES (44014_0092),RUE DES MESANGES (44215_1148)
MOULIN, ,RUE DU MOULIN (44014_0100),RUE DU MOULIN (44215_1220)
PEUPLIER, ,RUE DES PEUPLIERS (44014_0113),RUE DES PEUPLIERS (44215_1406)
PINSONS, ,IMP DES PINSONS (44014_0114),AV DES PINSONS (44215_1424)
POSTE, ,PL DE LA POSTE (44014_0117),PLA DE LA POSTE (44215_1499) + RUE DE LA POSTE (44215_1505)
ROCHE, ,RUE DE LA ROCHE (44014_0130),CHE DE LA ROCHE (44215_1568)
ROUSSELI, ,RUE DE LA ROUSSELIERE (44014_0132),RTE DE LA ROUSSELIERE (44215_1601) + RPT DE LA ROUSSELIERE (44215_1604) + RUE DE LA ROUSSELIERE (44215_1599)
SORINIER, ,RUE DES SORINIERES (44014_0150),RTE DES SORINIERES (44215_1645)
STADE, ,RUE DU STADE (44014_0159),IMP DU STADE (44215_1661)
BAUCHE,0,LA BAUCHE (44014_B030),LA BAUCHE (44215_B020)
BAUCHES,0,LES BAUCHES (44014_B064),LES BAUCHES (44215_B022)
BEAUSEJO,0,BEAUSEJOUR (44014_B075),RUE BEAUSEJOUR (44215_0175)
BROSSE,0,LA BROSSE (44014_B125),LA BROSSE (44215_B061)
HAIES,0,LES HAIES (44014_B441),LES HAIES (44215_B193)
LANDREAU,0,LE LANDREAU (44014_B512),LE LANDREAU (44215_B221)
ROUSSELI,0,LA ROUSSELIERE (44014_C089),LA ROUSSELIERE (44215_B358)
TOUFFOU,0,FORET DE TOUFFOU (44014_B294),FORET DE TOUFFOU (44215_B137)
