mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44169_0010),ALL DES ACACIAS (44204_0004)
BOULEAUX, ,RUE DES BOULEAUX (44169_0057),RUE DES BOULEAUX (44204_0013)
CHEVALER, ,IMP DE LA CHEVALERIE (44169_0094),RES DE LA CHEVALERIE (44204_A091) + LOT DE LA CHEVALERIE (44204_A020)
ECOLES, ,PAS DES ECOLES (44169_0160),RUE DES ECOLES (44204_0060)
EUROPE, ,PL DE L EUROPE (44169_0180),AV DE L EUROPE (44204_0141)
GARENNE, ,RUE DE LA GARENNE (44169_0190),AV DE LA GARENNE (44204_0062) + LOT DE LA GARENNE (44204_A040)
LOIRE, ,IMP DU VAL DE LOIRE (44169_0442),AV DU VAL DE LOIRE (44204_0120)
PARC, ,RUE DU PARC (44169_0299),CHE DU PARC (44204_0094)
PONTS, ,RTE DES PONTS (44169_0376),RUE DES PONTS (44204_0100)
PORT, ,ALL DU PORT (44169_0381),RUE DU PORT (44204_0105)
PORT, ,IMP DU PORT (44169_0382),RUE DU PORT (44204_0105)
PRESSOIR, ,RUE DU PRESSOIR (44169_0377),ALL DU PRESSOIR (44204_0735)
ROITELET, ,RUE DES ROITELETS (44169_0389),IMP DES ROITELETS (44204_0126)
ROSES, ,RUE DES ROSES (44169_0392),AV DES ROSES (44204_0112)
SAULES, ,IMP DES SAULES (44169_0405),RUE DES SAULES (44204_0124)
SAULZAIE, ,RUE DE LA SAULZAIE (44169_0410),RUE DE LA SAULZAIE (44204_0116)
VIGNES, ,RUE DES VIGNES (44169_0515),RUE DES VIGNES (44204_0122)
BOIS,0,LE PETIT BOIS (44169_B272),LE PETIT BOIS (44204_B225)
BOURG,0,LE BOURG (44169_B051),LE BOURG (44204_B046)
CHATAIGN,0,LA CHATAIGNERAIE (44169_B071),LA CHATAIGNERAIE (44204_B071)
CHATEAU,0,LE CHATEAU (44169_B072),LE CHATEAU (44204_B072)
CORMIER,0,LE CORMIER (44169_B083),LE CORMIER (44204_B086)
COURBE,0,LA COURBE (44169_B257),LA COURBE (44204_B093)
MORTIER,0,LE MORTIER (44169_B151),LE MORTIER (44204_B200)
ROBINIER,0,LA ROBINIERE (44169_B207),LA ROBINIERE (44204_B398)
ROCHE,0,LA ROCHE (44169_B236),LA ROCHE (44204_B399)
SAULZAIE,0,LA SAULZAIE (44169_B290),LA SAULZAIE (44204_B404)
