mot_commun,ld,nom,homonymes
CALVAIRE, ,RUE DU CALVAIRE (44043_0292),RUE DU CALVAIRE (44108_0050)
COURTILS, ,PL DES COURTILS (44043_0561),IMP DES COURTILS (44108_0070)
NANTES, ,RTE DE NANTES (44043_1220),RTE DE NANTES (44108_0133)
ROSIERS, ,CHE DES ROSIERS (44043_1520),RUE DES ROSIERS (44108_0195)
ROSIERS, ,IMP DES ROSIERS (44043_1541),RUE DES ROSIERS (44108_0195)
ROSIERS, ,RUE DES ROSIERS (44043_1540),RUE DES ROSIERS (44108_0195)
VINCENT, ,RUE SAINT VINCENT (44043_1785),RUE SAINT VINCENT (44108_0220)
CORMIER,0,LE CORMIER (44043_B052),LE CORMIER (44108_B113)
PLANTE,0,LA PLANTE (44043_B127),LA PLANTE (44108_B416)
ROCHER,0,LE ROCHER (44043_B153),LE ROCHER (44108_B499)
