mot_commun,ld,nom,homonymes
CHATEAUB, ,RTE DE CHATEAUBRIANT (44146_0044),RUE DE CHATEAUBRIANT (44153_0045)
EGLISE, ,PL DE L EGLISE (44146_0090),PL DE L EGLISE (44153_0445)
GENETS, ,PL DES GENETS (44146_0106),RUE DES GENETS (44153_0470)
JOSEPH, ,RUE SAINT JOSEPH (44146_0335),SAINT JOSEPH (44153_C802)
LANDE, ,CHE DE LA LANDE (44146_0180),CHE DE LA LANDE (44153_0541)
VIGNE, ,RUE DE LA VIGNE (44146_0387),RUE DE LA VIGNE (44153_0670)
CHAPELLE,0,LA CHAPELLE (44146_B560),LA CHAPELLE (44153_B317)
CHENARDA,0,LA CHENARDAIS (44146_B588),LA CHENARDAIS (44153_B332)
DAVIAIS,0,LA DAVIAIS (44146_B775),LA DAVIAIS (44153_B581)
GARENNE,0,LA GARENNE (44146_B918),LA GARENNE (44153_B676)
GUERINAI,0,LA GUERINAIS (44146_D407),LA GUERINAIS (44153_B854)
HAIES,0,LES HAIES (44146_C115),LES HAIES (44153_B860)
LANDE,0,LA GRANDE LANDE (44146_C035),LA GRANDE LANDE (44153_B800)
MINIERE,0,LA MINIERE (44146_C515),LA MINIERE (44153_C186)
MOTTE,0,LA MOTTE (44146_C528),LA MOTTE (44153_C208)
MOULIN,0,LE CHAMP DU MOULIN (44146_B457),LE CHAMP DU MOULIN (44153_B281)
NOE,0,LA NOE (44146_C543),LA NOE (44153_C231)
PATIS,0,LE CLOS DU PATIS (44146_B651),LE CLOS DU PATIS (44153_B493)
ROCHER,0,LE ROCHER (44146_D243),LE ROCHER (44153_C782)
TERTRE,0,LE TERTRE (44146_D311),LE TERTRE (44153_C842)
TOUCHE,0,LA TOUCHE (44146_D322),LA TOUCHE (44153_C850)
VALLEES,0,LES VALLEES (44146_D348),LES VALLEES (44153_C877)
VERGER,0,LE VERGER (44146_D356),LE VERGER (44153_C883)
VERT,0,LE BOIS VERT (44146_B167),LE BOIS VERT (44153_B132)
