mot_commun,ld,nom,homonymes
ATHELIN, ,PL DU PRE ATHELIN (44028_0123),RUE DU PRE ATHELIN (44082_0082)
CHENES, ,ALL DES CHENES (44028_0030),RUE DES CHENES (44082_0003)
DAME, ,RUE NOTRE DAME (44028_0157),RUE NOTRE DAME (44082_0019)
ECUREUIL, ,RUE DES ECUREUILS (44028_0026),RLE DES ECUREUILS (44082_0114)
FAUVETTE, ,CHEM DES FAUVETTES (44028_0070),SQ DES FAUVETTES (44082_0214)
FORGE, ,RUE DE LA FORGE (44028_0132),RUE DE LA FORGE (44082_0149)
FRENES, ,ALL DES FRENES (44028_0135),RUE DES FRENES (44082_0017)
HIRONDEL, ,CHEM DES HIRONDELLES (44028_0092),RUE DES HIRONDELLES (44082_0016)
MARE, ,RUE DE LA MARE (44028_0205),IMP DE LA MARE (44082_0152)
MARRONNI, ,ALL DES MARRONNIERS (44028_0158),RUE DES MARRONNIERS (44082_0013)
NANTES, ,RTE DE NANTES (44028_0164),RTE DE NANTES (44082_0015)
PAPILLON, ,RUE DES PAPILLONS (44028_0198),SQ DES PAPILLONS (44082_0117)
AIR,0,BEL AIR (44028_B045),BEL AIR (44082_B032)
BARRE,0,LA BARRE (44028_B016),LA BARRE (44082_B009)
BATIMENT,0,LE BATIMENT (44028_B036),LE BATIMENT (44082_B480)
BOURG,0,LE BOURG (44028_B135),LE BOURG (44082_B069)
CHESNAIE,0,LA CHESNAIE (44028_B238),LA CHESNAIE (44082_B106)
CORMIER,0,LE CORMIER (44028_B302),LE CORMIER (44082_B130)
LANDES,0,LES BASSES LANDES (44028_B035),LES BASSES LANDES (44082_B022)
LANDES,0,LES LANDES (44028_B628),LES LANDES (44082_B244)
MARTINIE,0,LES MARTINIERES (44028_B662),LES MARTINIERES (44082_B256)
NEUVE,0,LA MAISON NEUVE (44028_B650),LA MAISON NEUVE (44082_B251)
NOUE,0,LA NOUE (44028_B717),LA NOUE (44082_B284)
NOUES,0,LES NOUES (44028_B721),LES NOUES (44082_B286)
PEGERIE,0,LA PEGERIE (44028_B831),LA PEGERIE (44082_B304)
PERRIERE,0,LA PERRIERE (44028_B835),LA PERRIERE (44082_B308)
ROBINIER,0,LA ROBINIERE (44028_C226),LA ROBINIERE (44082_B499)
SOLEIL,0,BEAU SOLEIL (44028_B041),BEAU SOLEIL (44082_B026)
VIGNE,0,LA PETITE VIGNE (44028_B871),LA PETITE VIGNE (44082_B323)
