mot_commun,ld,nom,homonymes
ECOLIERS, ,AV DES ECOLIERS (44023_0026),CHE DES ECOLIERS (44025_0088)
EGLISE, ,RUE DE L EGLISE (44023_0028),PL DE L EGLISE (44025_0090)
AIR,0,BEL AIR (44023_B015),BEL AIR (44025_B012)
BATINE,0,BATINE (44023_B011),BATINE (44025_B011)
BLANCHAR,0,LA BLANCHARDAIS (44023_B031),LA BLANCHARDAIS (44025_B021)
BOURG,0,LE BOURG (44023_B069),LE BOURG (44025_B040)
GARE,0,LA GARE (44023_B210),LA GARE (44025_B152)
GUINAIS,0,LA GUINAIS (44023_B240),LA GUINAIS (44025_B175)
NEUF,0,LE CLOS NEUF (44023_B136),LE CLOS NEUF (44025_B086)
VERGER,0,LE VERGER (44023_B423),LE VERGER (44025_B338)
VIGNE,0,LA VIGNE (44023_B425),LA VIGNE (44025_B340)
VUE,0,BELLE VUE (44023_B018),BELLE VUE (44025_B014)
