mot_commun,ld,nom,homonymes
BOURG, ,RUE DU HAUT BOURG (44096_0141),RUE DU HAUT BOURG (44202_0045)
CHENES, ,AV DES CHENES (44096_0083),IMP DES CHENES (44202_0041)
EGLISE, ,PL DE L EGLISE (44096_0130),PL DE L EGLISE (44202_0038)
JARDINS, ,RUE DES JARDINS (44096_0144),IMP DES JARDINS (44202_0054)
STADE, ,RUE DU STADE (44096_0250),RUE DU STADE (44202_0051)
TILLEULS, ,SQ DES TILLEULS (44096_0283),IMP DES TILLEULS (44202_0042)
AIR,0,BEL AIR (44096_B028),BEL AIR (44202_B011)
BARRE,0,LA BARRE (44096_B019),LA BARRE (44202_B007)
BARRIERE,0,LA BARRIERE (44096_B021),LA BARRIERE (44202_B008)
BIMBOIRE,0,LES BIMBOIRES (44096_B038),LES BIMBOIRES (44202_B013)
BOIS,0,LE PETIT BOIS (44096_B552),LE PETIT BOIS (44202_B249)
FERRIERE,0,LA FERRIERE (44096_B282),LA FERRIERE (44202_B083)
FOUGERAI,0,LES FOUGERAIS (44096_B295),LES FOUGERAIS (44202_B089)
LANDES,0,LES LANDES (44096_B435),LES LANDES (44202_B132)
MARIE,0,SAINTE MARIE (44096_B693),SAINTE MARIE (44202_B217)
MINEES,0,LES MINEES (44096_B465),LES MINEES (44202_B148)
PARC,0,LE PARC (44096_B518),LE PARC (44202_B163)
PIVERDIE,0,LA PIVERDIERE (44096_B596),LA PIVERDIERE (44202_B178)
RIVIERE,0,LA RIVIERE (44096_B673),LA RIVIERE (44202_B208)
ROCHETTE,0,LES ROCHETTES (44096_B678),LES ROCHETTES (44202_B213)
VARENNE,0,LA VARENNE (44096_B714),LA VARENNE (44202_B231)
