mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44018_0005),RUE DES ACACIAS (44024_0023)
ACHENEAU, ,RUE DE L ACHENEAU (44018_0002),RUE DE L ACHENEAU (44024_0024)
AUDUBON, ,RUE JEAN-JACQUES AUDUBON (44018_0076),IMP JEAN-JACQUES AUDUBON (44024_0063)
COLVERTS, ,IMP DES COLVERTS (44018_0027),RUE DES COLVERTS (44024_0091)
JARDINS, ,ALL DES JARDINS (44018_0091),RUE DES JARDINS (44024_0101)
JONQUILL, ,ALL DES JONQUILLES (44018_0090),RUE DES JONQUILLES (44024_0044)
MARES, ,RTE DES MARES (44018_0098),IMP DES MARES (44024_0054) + RUE DES MARES (44024_0055)
MORTIER, ,CHEM DU MORTIER (44018_0392),RUE DU MORTIER (44024_0110)
PATIS, ,PL DU PATIS (44018_0119),RUE DU PATIS (44024_0112)
PATIS, ,RUE DU PATIS (44018_0121),RUE DU PATIS (44024_0112)
TERRES, ,RTE DES TERRES QUARTIERES (44018_0215),CHEM DES TERRES QUARTIERES (44024_0070)
FORET,0,LA FORET (44018_B069),LA FORET (44024_B082)
MORTIER,0,LE MORTIER (44018_B114),LE MORTIER (44024_B170)
VERGER,0,LE VERGER (44018_B192),LE VERGER (44024_B298)
