mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44045_0100),PL DE L EGLISE (44120_0378) + RUE DE L EGLISE (44120_0380)
MOULIN, ,RUE DU MOULIN (44045_0152),RUE DU MOULIN (44120_0699) + CHE DU MOULIN (44120_0698)
ROCHETTE, ,RUE DES ROCHETTES (44045_0833),CHEM DES ROCHETTES (44120_0881)
SPORTS, ,RUE DES SPORTS (44045_0170),LOT DES SPORTS (44120_A123)
AIR,0,BEL AIR (44045_B031),BEL AIR (44120_B039)
AVENEAU,0,L AVENEAU (44045_B008),L AVENEAU (44120_B014)
BELLEVUE,0,BELLEVUE (44045_B035),BELLEVUE (44120_B040)
BOURG,0,LE BOURG (44045_B078),LE BOURG (44120_B061)
CHENAIE,0,LA CHENAIE (44045_B131),LA CHENAIE (44120_B096)
CLOS,0,LE CLOS (44045_B140),LE CLOS (44120_B106)
FOLIE,0,LA FOLIE (44045_B254),LA FOLIE (44120_B197)
JAUNAIS,0,LE JAUNAIS (44045_B407),LE JAUNAIS (44120_B310)
ROCHETTE,0,LES ROCHETTES (44045_B700),LES ROCHETTES (44120_B684)
TAILLIS,0,LE TAILLIS (44045_B723),LE TAILLIS (44120_B705)
TOUCHE,0,LA TOUCHE (44045_B743),LA TOUCHE (44120_B714)
VIVIER,0,LE VIVIER (44045_B772),LE VIVIER (44120_B742)
