mot_commun,ld,nom,homonymes
ALSACE, ,RUE D ALSACE (44052_0020),RUE D ALSACE (44103_0020)
AQUITAIN, ,RUE D AQUITAINE (44052_0063),RUE D AQUITAINE (44103_0060)
ARTOIS, ,RUE D ARTOIS (44052_0080),RUE D ARTOIS (44103_0080)
AUVERGNE, ,RUE D AUVERGNE (44052_0085),RUE D AUVERGNE (44103_0120)
BRETAGNE, ,RUE DE BRETAGNE (44052_0160),RUE DE BRETAGNE (44103_0200)
CHENES, ,IMP DES CHENES (44052_0192),IMP DES CHENES (44103_0225)
CURIE, ,RUE PIERRE CURIE (44052_0560),RUE PIERRE CURIE (44103_0860)
ECOLES, ,RUE DES ECOLES (44052_0260),RUE DES ECOLES (44103_0331)
ERABLES, ,RUE DES ERABLES (44052_0265),IMP DES ERABLES (44103_0345)
FRENES, ,RUE DES FRENES (44052_0285),IMP DES FRENES (44103_0396)
GALION, ,RUE DU GALION (44052_0290),RUE DU GALION (44103_0397)
JAURES, ,RUE JEAN JAURES (44052_0420),RUE JEAN JAURES (44103_0580) + IMP JEAN JAURES (44103_0579)
LAVOISIE, ,RUE LAVOISIER (44052_0440),RUE LAVOISIER (44103_0660)
MARS, ,RUE DU 19 MARS 1962 (44052_0701),RUE DU 19 MARS 1962 (44103_0270)
MERMOZ, ,RUE JEAN MERMOZ (44052_0423),RUE JEAN MERMOZ (44103_0593)
MOULIN, ,RUE JEAN MOULIN (44052_0426),RUE JEAN MOULIN (44103_0600)
NORMANDI, ,RUE DE NORMANDIE (44052_0520),RUE DE NORMANDIE (44103_0780)
PAIX, ,AV DE LA PAIX (44052_0540),RUE DE LA PAIX (44103_0828)
PASTEUR, ,RUE LOUIS PASTEUR (44052_0460),RUE LOUIS PASTEUR (44103_0720)
PROVENCE, ,RUE DE PROVENCE (44052_0580),RUE DE PROVENCE (44103_0880)
SAND, ,RUE GEORGE SAND (44052_0324),RUE GEORGE SAND (44103_0420)
VERNE, ,RUE JULES VERNE (44052_0435),RUE JULES VERNE (44103_0620) + IMP JULES VERNE (44103_0619)
ETANG,0,L ETANG (44052_B152),L ETANG (44103_B029)
ORMOIS,0,L ORMOIS (44052_B328),L ORMOIS (44103_B085)
PORTUAIR,0,ZONE PORTUAIRE (44052_B478),ZONE PORTUAIRE (44103_B152)
PRAUDS,0,LES PRAUDS (44052_B359),LES PRAUDS (44103_B098)
PRIEURE,0,LE PRIEURE (44052_B392),LE PRIEURE (44103_B157)
TAILLEE,0,LA TAILLEE (44052_B441),LA TAILLEE (44103_B141)
