mot_commun,ld,nom,homonymes
ACACIAS, ,AV DES ACACIAS (44020_0020),PL DES ACACIAS (44143_0008)
ACACIAS, ,RUE DES ACACIAS (44020_0040),PL DES ACACIAS (44143_0008)
AERODROM, ,RUE DE L AERODROME (44020_0060),RUE DE L AERODROME (44143_0020)
AJONCS, ,CHE DES AJONCS (44020_0080),RUE DES AJONCS (44143_0050)
APPERT, ,RUE NICOLAS APPERT (44020_2350),RUE NICOLAS APPERT (44143_2697)
AUDIN, ,RUE MAURICE AUDIN (44020_2123),RUE MAURICE AUDIN (44143_2475)
AUDIN, ,SQ MAURICE AUDIN (44020_2124),RUE MAURICE AUDIN (44143_2475)
BASTIE, ,RUE MARYSE BASTIE (44020_2100),AV MARYSE BASTIE (44143_2460)
BAUCHES, ,RUE DES BAUCHES (44020_0340),CHE DES BAUCHES (44143_0313)
BEAUVOIR, ,RUE SIMONE DE BEAUVOIR (44020_3321),RUE SIMONE DE BEAUVOIR (44143_3421)
BLANCHE, ,CHE DE LA BLANCHE (44020_0540),RUE DE LA BLANCHE (44143_0419)
BLUM, ,RUE LEON BLUM (44020_1987),AV LEON BLUM (44143_2218)
BLUM, ,SQ LEON BLUM (44020_1988),AV LEON BLUM (44143_2218)
BRIAND, ,RUE ARISTIDE BRIAND (44020_0100),PAS ARISTIDE BRIAND (44143_0161) + RUE ARISTIDE BRIAND (44143_0160)
CADOIRE, ,RUE DE LA CADOIRE (44020_0800),RPT DE LA CADOIRE (44143_0536) + RUE DE LA CADOIRE (44143_0535)
CADOU, ,PL RENE GUY CADOU (44020_2937),AV RENE GUY CADOU (44143_3240)
CADOU, ,RUE RENE GUY CADOU (44020_2938),AV RENE GUY CADOU (44143_3240)
CAMELIAS, ,ALL DES CAMELIAS (44020_0830),AV DES CAMELIAS (44143_0550)
CAMELIAS, ,AV DES CAMELIAS (44020_0831),AV DES CAMELIAS (44143_0550)
CAMUS, ,CHE ALBERT CAMUS (44020_0082),ALL ALBERT CAMUS (44143_0060)
CASANOVA, ,RUE DANIELLE CASANOVA (44020_1370),RUE DANIELLE CASANOVA (44143_0591)
CASSIOPE, ,VEN CASSIOPEE (44020_0865),RUE CASSIOPEE (44143_0592)
CHAPLIN, ,RUE CHARLIE CHAPLIN (44020_0997),PL CHARLIE CHAPLIN (44143_0702)
CHATAIGN, ,CHE DE LA CHATAIGNERAIE (44020_1000),RUE DE LA CHATAIGNERAIE (44143_0714)
CHATELIE, ,CHE DU CHATELIER (44020_1040),RUE DU CHATELIER (44143_0770)
CHATELIE, ,RUE DU CHATELIER (44020_1060),RUE DU CHATELIER (44143_0770)
CLAIR, ,RUE RENE CLAIR (44020_2933),RUE RENE CLAIR (44143_3238)
CLAIR, ,SQ RENE CLAIR (44020_2934),RUE RENE CLAIR (44143_3238)
CLAUDEL, ,RUE CAMILLE CLAUDEL (44020_0841),RUE CAMILLE CLAUDEL (44143_0555)
EINSTEIN, ,RUE ALBERT EINSTEIN (44020_0083),RUE ALBERT EINSTEIN (44143_0061)
ELUARD, ,CHE PAUL ELUARD (44020_2586),ALL PAUL ELUARD (44143_2850)
ETANG, ,RUE DE L ETANG (44020_1475),RUE DE L ETANG (44143_1220)
EXUPERY, ,RUE SAINT EXUPERY (44020_3070),ALL SAINT EXUPERY (44143_3330)
FORET, ,AV DE LA FORET (44020_1500),CHE DE LA FORET (44143_1341)
FORET, ,CHE DE LA FORET (44020_1502),CHE DE LA FORET (44143_1341)
FRANCE, ,SQ MENDES FRANCE (44020_2749),BD MENDES FRANCE (44143_2562)
FREINET, ,IMP CELESTIN FREINET (44020_0872),RUE CELESTIN FREINET (44143_0595)
FREINET, ,PAS CELESTIN FREINET (44020_0873),RUE CELESTIN FREINET (44143_0595)
FREINET, ,RUE CELESTIN FREINET (44020_0875),RUE CELESTIN FREINET (44143_0595)
GALILEE, ,RUE GALILEE (44020_1581),RUE GALILEE (44143_1481)
GATS, ,RUE DES GATS (44020_1588),AV DES GATS (44143_1491)
GAULLE, ,AV DU GENERAL DE GAULLE (44020_1620),BD DU GENERAL DE GAULLE (44143_1515)
GENETS, ,RUE DES GENETS (44020_1622),RUE DES GENETS (44143_1550)
GERMINAL, ,RUE GERMINAL (44020_1701),PAS GERMINAL (44143_1616)
GOGH, ,RUE VINCENT VAN GOGH (44020_3361),RUE VINCENT VAN GOGH (44143_3705)
GUILLOTE, ,RUE DE LA GUILLOTERIE (44020_1746),RUE DE LA GUILLOTERIE (44143_1675)
HOUMAILL, ,RUE DE L HOUMAILLE (44020_1823),RUE DE L HOUMAILLE (44143_2255)
HUGO, ,RUE VICTOR HUGO (44020_3340),RUE VICTOR HUGO (44143_3690)
JAGUERE, ,ALL DE LA JAGUERE (44020_3423),RUE DE LA JAGUERE (44143_1840)
JAGUERE, ,RUIS DE LA JAGUERE (44020_X049),RUE DE LA JAGUERE (44143_1840)
JAURES, ,RUE JEAN JAURES (44020_1850),RUE JEAN JAURES (44143_1940)
KING, ,RUE MARTIN LUTHER KING (44020_2095),RUE MARTIN LUTHER KING (44143_2448)
LAURIERS, ,AV DES LAURIERS (44020_1982),ALL DES LAURIERS (44143_2150)
LOIRE, ,LA LOIRE (44020_X023),LA LOIRE (44143_X001)
LOIRE, ,RUE DE LA LOIRE (44020_2000),AV DE LA LOIRE (44143_2285)
LYRE, ,PL DE LA LYRE (44020_2035),RUE DE LA LYRE (44143_2289)
MAI, ,RUE DU HUIT MAI 1945 (44020_1826),PL DU HUIT MAI 1945 (44143_1785)
MARRONNI, ,IMP DES MARRONNIERS (44020_2091),RES DES MARRONNIERS (44143_A080)
MERMOZ, ,RUE JEAN MERMOZ (44020_1860),AV JEAN MERMOZ (44143_1970)
MICHEL, ,RUE LOUISE MICHEL (44020_2025),AV LOUISE MICHEL (44143_2323)
MOULIN, ,RUE DU MOULIN (44020_2220),PL DU MOULIN (44143_2620)
NEWTON, ,RUE ISAAC NEWTON (44020_3416),RUE ISAAC NEWTON (44143_1867)
ORDRONNE, ,IMP ORDRONNEAU (44020_2391),RUE ORDRONNEAU (44143_2760) + IMP ORDRONNEAU (44143_2759)
ORDRONNE, ,RUE ORDRONNEAU (44020_2390),IMP ORDRONNEAU (44143_2759) + RUE ORDRONNEAU (44143_2760)
OUCHETTE, ,CHE DE L OUCHETTE (44020_2410),CHE DE L OUCHETTE (44143_2795)
