mot_commun,ld,nom,homonymes
CHANTEME, ,RUE DE CHANTEMERLE (44014_0043),RUE DE CHANTEMERLE (44041_0108)
CHARMES, ,RUE DES CHARMES (44014_0039),RUE DES CHARMES (44041_0110)
COLVERTS, ,RUE DES COLVERTS (44014_0042),RUE DES COLVERTS (44041_0129)
FONTENEL, ,CHE DES FONTENELLES (44014_0059),RUE DES FONTENELLES (44041_0199)
FONTENEL, ,RUE DES FONTENELLES (44014_0058),RUE DES FONTENELLES (44041_0199)
GENETS, ,IMP DES GENETS (44014_0063),IMP DES GENETS (44041_0233)
GRAND, ,IMP GRAND RUE (44014_0176),GR GRAND RUE (44041_0250)
LILAS, ,RUE DES LILAS (44014_0085),RUE DES LILAS (44041_0345)
MARTIN, ,PL ST MARTIN (44014_0140),PL ST MARTIN (44041_0535)
PEUPLIER, ,RUE DES PEUPLIERS (44014_0113),RUE DES PEUPLIERS (44041_0441)
STADE, ,RUE DU STADE (44014_0159),RUE DU STADE (44041_0538)
BAUCHE,0,LA BAUCHE (44014_B030),LA BAUCHE (44041_B033)
BAUCHES,0,LES BAUCHES (44014_B064),LES BAUCHES (44041_B052)
BEAUSEJO,0,BEAUSEJOUR (44014_B075),BEAUSEJOUR (44041_B055)
FONTENEL,0,LES FONTENELLES (44014_B293),LES FONTENELLES (44041_B254)
HOUX,0,LA PIECE DU HOUX (44014_B826),LA PIECE DU HOUX (44041_C040)
LANDREAU,0,LE LANDREAU (44014_B512),LE LANDREAU (44041_B514)
