mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44001_0295),RUE DE L EGLISE (44149_0050)
EGLISE, ,RUE DE L EGLISE (44001_0296),RUE DE L EGLISE (44149_0050)
JOSEPH, ,IMP SAINT JOSEPH (44001_0910),SAINT JOSEPH (44149_B643)
AIR,0,BEL AIR (44001_B033),BEL AIR (44149_B023)
BELLEVUE,0,BELLEVUE (44001_B037),BELLEVUE (44149_B025)
BOURG,0,LE BOURG (44001_B098),LE BOURG (44149_B050)
CHAMPS,0,LES CHAMPS (44001_B212),LES CHAMPS (44149_B091)
CLOSE,0,LA CLOSE (44001_B303),LA CLOSE (44149_B134)
HOUSSAIS,0,LE HOUSSAIS (44001_B496),LE HOUSSAIS (44149_B303)
LANDE,0,GRAND LANDE (44001_B437),GRAND LANDE (44149_B259)
PARC,0,LE PARC (44001_B633),LE PARC (44149_B391)
ROBERDIE,0,LA ROBERDIERE (44001_B970),LA ROBERDIERE (44149_B630)
ROUGE,0,LA MAISON ROUGE (44001_B582),LA MAISON ROUGE (44149_B351)
VALLEE,0,LA VALLEE (44001_C028),LA VALLEE (44149_B748)
VIVIER,0,LE VIVIER (44001_C056),LE VIVIER (44149_B708)
