mot_commun,ld,nom,homonymes
ANJOU, ,RUE D ANJOU (44140_0020),RUE D ANJOU (44141_0081)
STADE, ,RUE DU STADE (44140_0109),RUE DU STADE (44141_0364)
BORDAGE,0,LE BORDAGE (44140_B038),LE BORDAGE (44141_B045)
DOUVES,0,LES DOUVES (44140_B098),LES DOUVES (44141_B108)
JARDIN,0,LE GRAND JARDIN (44140_B127),LE GRAND JARDIN (44141_B157)
LANDE,0,LA LANDE (44140_B567),LA LANDE (44141_B240)
LONG,0,LE PRE LONG (44140_B433),LE PRE LONG (44141_B602)
NEUVE,0,LA MAISON NEUVE (44140_B702),LA MAISON NEUVE (44141_B252)
PATIS,0,LE PATIS (44140_B262),LE PATIS (44141_B331)
PIECE,0,GRANDE PIECE (44140_B145),GRANDE PIECE (44141_B179)
POINTE,0,LA POINTE (44140_B384),LA POINTE (44141_B513)
