mot_commun,ld,nom,homonymes
ECOLIERS, ,IMP DES ECOLIERS (44056_0061),PAS DES ECOLIERS (44195_0247)
HUGO, ,RUE VICTOR HUGO (44056_0199),RUE VICTOR HUGO (44195_1520)
MARTIN, ,PL SAINT MARTIN (44056_0150),PL SAINT MARTIN (44195_1340)
PONTREAU, ,IMP DU PONTREAU (44056_0118),RUE DU PONTREAU (44195_1220)
VERNE, ,RUE JULES VERNE (44056_0071),RUE JULES VERNE (44195_0740)
AIR,0,BEL AIR (44056_B057),BEL AIR (44195_B013)
BELLEVUE,0,BELLEVUE (44056_B060),BELLEVUE (44195_B015)
BERNARDA,0,LA BERNARDAIS (44056_B066),LA BERNARDAIS (44195_B016)
CARREE,0,LA CARREE (44056_B351),LA CARREE (44195_B055)
CHAINTRE,0,LA CHAINTRE (44056_B361),LA CHAINTRE (44195_B056)
HAIES,0,LES HAIES (44056_C119),LES HAIES (44195_B233)
SOLEIL,0,BEAU SOLEIL (44056_B047),RUE BEAU SOLEIL (44195_0080)
VALLEE,0,LA VALLEE (44056_D254),LA VALLEE (44195_B448)
