mot_commun,ld,nom,homonymes
CHEZINE, ,LA CHEZINE (44109_X005),LA CHEZINE (44162_B086)
CHEZINE, ,RUE DE LA CHEZINE (44109_1892),RUIS DE LA CHEZINE (44162_X002) + ESP DE LA CHEZINE (44162_0681) + BD DE LA CHEZINE (44162_0680)
CHURCHIL, ,BD WINSTON CHURCHILL (44109_8585),BD WINSTON CHURCHILL (44162_2700)
CITRONNI, ,ALL DES CITRONNIERS (44109_1923),IMP DES CITRONNIERS (44162_0693)
CLAUDEL, ,RUE PAUL CLAUDEL (44109_6212),ALL PAUL CLAUDEL (44162_2024)
COLETTE, ,RUE COLETTE (44109_2010),AV COLETTE (44162_0744)
CONCORDE, ,AV DE LA CONCORDE (44109_2108),AV DE LA CONCORDE (44162_0765)
CONDORCE, ,RUE CONDORCET (44109_2112),AV CONDORCET (44162_0791)
CORMIER, ,RUE DU CORMIER (44109_2172),CHE DU CORMIER (44162_0784)
COTTON, ,RUE EUGENIE COTTON (44109_2982),RUE EUGENIE COTTON (44162_0998)
COUBERTI, ,BD PIERRE DE COUBERTIN (44109_6596),BD PIERRE DE COUBERTIN (44162_2172)
COULEE, ,RUE DE LA COULEE (44109_2236),CHE DE LA COULEE (44162_0788) + IMP DE LA COULEE (44162_0787)
CROIZAT, ,AV AMBROISE CROIZAT (44109_0211),RUE AMBROISE CROIZAT (44162_0059)
DAHLIAS, ,RUE DES DAHLIAS (44109_2364),AV DES DAHLIAS (44162_0850)
DANTON, ,PL DANTON (44109_2376),RUE DANTON (44162_0859)
DANTON, ,RUE DANTON (44109_2380),RUE DANTON (44162_0859)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44109_1936),ALL CLAUDE DEBUSSY (44162_0698)
DESMOULI, ,RUE CAMILLE DESMOULINS (44109_1380),IMP CAMILLE DESMOULINS (44162_0511)
DURAND, ,RPT ABEL DURAND (44109_0206),RPT ABEL DURAND (44162_0021)
DURANTIE, ,IMP DE LA DURANTIERE (44109_2654),IMP DE LA DURANTIERE (44162_0919) + RUE DE LA DURANTIERE (44162_0921)
DURANTIE, ,RUE DE LA DURANTIERE (44109_2656),RUE DE LA DURANTIERE (44162_0921) + IMP DE LA DURANTIERE (44162_0919)
DURAS, ,RUE MARGUERITE DURAS (44109_5377),IMP MARGUERITE DURAS (44162_1599)
EIFFEL, ,RUE GUSTAVE EIFFEL (44109_3983),RUE GUSTAVE EIFFEL (44162_1206)
EINSTEIN, ,BD ALBERT EINSTEIN (44109_0083),IMP ALBERT EINSTEIN (44162_0037)
ELDER, ,PL MARC ELDER (44109_5316),ALL MARC ELDER (44162_1591)
ELUARD, ,RUE PAUL ELUARD (44109_6226),ALL PAUL ELUARD (44162_2027)
EPIS, ,RUE DES EPIS (44109_2860),RUE DES EPIS (44162_1042)
ERDRE, ,RTE DE LA CHAPELLE SUR ERDRE (44109_1664),RTE DE LA CHAPELLE SUR ERDRE (44162_0537)
ESPERANC, ,AV DE L ESPERANCE (44109_2898),AV DE L ESPERANCE (44162_0970)
ETANG, ,RUE DE L ETANG (44109_2912),IMP DE L ETANG (44162_0989)
ETANG, ,RUIS DE L ETANG (44109_X019),IMP DE L ETANG (44162_0989)
FAVRIE, ,RUE DE LA FAVRIE (44109_3045),AV DE LA FAVRIE (44162_1010)
FERRY, ,RUE JULES FERRY (44109_4624),RUE JULES FERRY (44162_1404)
FIGUIERS, ,RUE DES FIGUIERS (44109_3137),IMP DES FIGUIERS (44162_1025)
FLORALIE, ,AV DES FLORALIES (44109_3166),AV DES FLORALIES (44162_1026)
FONTAINE, ,RUE JEAN DE LA FONTAINE (44109_4444),AV JEAN DE LA FONTAINE (44162_1340)
FORGERON, ,AV DU FORGERON (44109_3218),IMP DU FORGERON (44162_1038)
FRACHON, ,BD BENOIT FRACHON (44109_0746),RUE BENOIT FRACHON (44162_0248)
FRANCE, ,PL ANATOLE FRANCE (44109_0248),RUE ANATOLE FRANCE (44162_0066)
FRANCE, ,PL PIERRE MENDES FRANCE (44109_6614),PL PIERRE MENDES FRANCE (44162_2181)
FRANCK, ,IMP CESAR FRANCK (44109_1550),ALL CESAR FRANCK (44162_0516)
FRANCK, ,RUE CESAR FRANCK (44109_1552),ALL CESAR FRANCK (44162_0516)
FRESNEL, ,RUE AUGUSTIN FRESNEL (44109_0459),IMP AUGUSTIN FRESNEL (44162_0088)
GAMA, ,RUE VASCO DE GAMA (44109_8307),RUE VASCO DE GAMA (44162_2657)
GARDE, ,RUE DE LA GARDE (44109_3453),RUE DE LA GARDE (44162_1070)
GENETS, ,RUE DES GENETS (44109_3632),AV DES GENETS (44162_1120) + IMP DES GENETS (44162_1119)
GERBAULT, ,RUE ALAIN GERBAULT (44109_0072),AV ALAIN GERBAULT (44162_0035)
GIDE, ,RUE ANDRE GIDE (44109_0276),ALL ANDRE GIDE (44162_0068)
GIONO, ,AV JEAN GIONO (44109_4454),ALL JEAN GIONO (44162_1343)
GORGES, ,IMP DES ROUGES GORGES (44109_7493),AV DES ROUGES GORGES (44162_2435)
GOUGES, ,RUE OLYMPE DE GOUGES (44109_6027),RUE OLYMPE DE GOUGES (44162_1861)
GUILLOUX, ,RUE LOUIS GUILLOUX (44109_5093),AV LOUIS GUILLOUX (44162_1547)
GUINGAMP, ,IMP DE GUINGAMP (44109_3975),RUE DE GUINGAMP (44162_1205)
HERAULT, ,RUE DE L HERAULT (44109_4165),CHE DE L HERAULT (44162_1282)
HIRONDEL, ,VEN DES HIRONDELLES (44109_4205),AV DES HIRONDELLES (44162_1295)
HOMME, ,RUE DES DROITS DE L HOMME (44109_2580),ALL DES DROITS DE L HOMME (44162_0914)
HORTENSI, ,AV DES HORTENSIAS (44109_4228),ALL DES HORTENSIAS (44162_1298) + RUE DES HORTENSIAS (44162_1299)
HUGO, ,BD VICTOR HUGO (44109_8420),IMP VICTOR HUGO (44162_2658)
IRIS, ,AV DES IRIS (44109_4353),IMP DES IRIS (44162_1321)
JACOB, ,RUE MAX JACOB (44109_5548),ALL MAX JACOB (44162_1656)
JADES, ,IMP DES JADES (44109_4327),ALL DES JADES (44162_1325)
JALOTTER, ,RUE DE LA JALOTTERIE (44109_4332),AV DE LA JALOTTERIE (44162_1330) + LOT DE LA JALOTTERIE (44162_A085)
JAURES, ,RUE JEAN JAURES (44109_4476),RUE JEAN JAURES (44162_1345)
JOUHAUX, ,BD LEON JOUHAUX (44109_4914),PL LEON JOUHAUX (44162_1512) + RUE LEON JOUHAUX (44162_1509)
JUILLET, ,RUE DU 14 JUILLET (44109_7076),AV DU 14 JUILLET (44162_2300)
JUSTICE, ,CHE DE LA JUSTICE (44109_4690),RUE DE LA JUSTICE (44162_1425)
KING, ,BD MARTIN LUTHER KING (44109_5430),IMP MARTIN LUTHER KING (44162_1611)
LAMBERT, ,RUE LAMBERT (44109_4756),RUE LAMBERT (44162_1455)
LAUNAY, ,BD DE LAUNAY (44109_4816),RUE DE LAUNAY (44162_1505)
LAURIERS, ,AV DES LAURIERS (44109_4824),ALL DES LAURIERS (44162_1499)
LAURIERS, ,PL DES LAURIERS (44109_4825),ALL DES LAURIERS (44162_1499)
LEBON, ,RUE PHILIPPE LEBON (44109_6564),RUE PHILIPPE LEBON (44162_2145)
LENGLEN, ,RUE SUZANNE LENGLEN (44109_8008),RUE SUZANNE LENGLEN (44162_2541)
LIBERTE, ,BD DE LA LIBERTE (44109_4952),AV DE LA LIBERTE (44162_1520)
LIBERTE, ,PL DE LA LIBERTE (44109_4956),AV DE LA LIBERTE (44162_1520)
MAGELLAN, ,QUAI MAGELLAN (44109_5201),PL MAGELLAN (44162_1586)
MANDEL, ,BD GEORGES MANDEL (44109_3679),RUE GEORGES MANDEL (44162_1125)
MARAIS, ,CHE DES MARAIS (44109_5378),RUE DES MARAIS (44162_1584)
MASSACRE, ,BD DU MASSACRE (44109_5468),BD DU MASSACRE (44162_1625)
MERIMEE, ,RUE PROSPER MERIMEE (44109_7028),ALL PROSPER MERIMEE (44162_2298)
MERISIER, ,RUE DES MERISIERS (44109_5594),RUE DES MERISIERS (44162_1663)
MICHEL, ,RUE LOUISE MICHEL (44109_5086),ALL LOUISE MICHEL (44162_1549)
MIMOSAS, ,AV DES MIMOSAS (44109_5662),RUE DES MIMOSAS (44162_1668)
MIRABEAU, ,RUE MIRABEAU (44109_5668),ALL MIRABEAU (44162_1679)
MITTERRA, ,QUAI FRANCOIS MITTERRAND (44109_3315),BD FRANCOIS MITTERRAND (44162_1031)
MONDE, ,CHE DU NOUVEAU MONDE (44109_5986),PL DU NOUVEAU MONDE (44162_1931)
MONNET, ,BD JEAN MONNET (44109_4501),RUE JEAN MONNET (44162_1353)
MONOD, ,BD PROFESSEUR JACQUES MONOD (44109_7015),BD PROFESSEUR JACQUES MONOD (44162_2297)
MONTESQU, ,RUE MONTESQUIEU (44109_5764),AV MONTESQUIEU (44162_1772)
MOULIN, ,BD JEAN MOULIN (44109_4503),AV JEAN MOULIN (44162_1360) + PL JEAN MOULIN (44162_1352)
MOZART, ,AV MOZART (44109_5876),ALL MOZART (44162_1747)
MUSES, ,ALL DES MUSES (44109_5883),PL DES MUSES (44162_1822)
MUSIQUE, ,RUE DE LA MUSIQUE (44109_5882),ALL DE LA MUSIQUE (44162_1823)
MUSSET, ,RUE ALFRED DE MUSSET (44109_0128),AV ALFRED DE MUSSET (44162_0050)
NENUPHAR, ,AV DES NENUPHARS (44109_5904),RUE DES NENUPHARS (44162_1831)
NEPTUNE, ,PRV NEPTUNE (44109_5914),RUE NEPTUNE (44162_1832)
NOBEL, ,RUE ALFRED NOBEL (44109_0129),RUE ALFRED NOBEL (44162_0051)
OCEANE, ,AV OCEANE (44109_5994),PL OCEANE (44162_1913) + RUE OCEANE (44162_1914)
ORANGERS, ,PLE DES ORANGERS (44109_6045),IMP DES ORANGERS (44162_1875)
PAIX, ,AV DE LA PAIX (44109_6108),PL DE LA PAIX (44162_1927)
PAIX, ,RUE DE LA PAIX (44109_6112),PL DE LA PAIX (44162_1927)
PALISSY, ,AV BERNARD PALISSY (44109_0784),RUE BERNARD PALISSY (44162_0261)
PASTEUR, ,BD PASTEUR (44109_6168),AV PASTEUR (44162_1970)
PAUL, ,RUE MARCEL PAUL (44109_5324),BD MARCEL PAUL (44162_1593)
PAVILLON, ,RUE DES PAVILLONS (44109_6276),CR DES PAVILLONS (44162_2041)
PECHEURS, ,IMP DES MARTINS PECHEURS (44109_5431),AV DES MARTINS PECHEURS (44162_1615)
PEGUY, ,RUE CHARLES PEGUY (44109_1740),ALL CHARLES PEGUY (44162_0556)
PEROUSE, ,SQ LA PEROUSE (44109_4799),ALL LA PEROUSE (44162_1500)
PICASSO, ,MAIL PABLO PICASSO (44109_6099),ALL PABLO PICASSO (44162_1922)
PIN, ,RUE DU PIN (44109_6640),AV DU PIN (44162_2200)
PINSONS, ,ALL DES PINSONS (44109_6651),AV DES PINSONS (44162_2205)
PLANTES, ,RUE DES PLANTES (44109_6678),AV DES PLANTES (44162_2220)
PLATANES, ,RUE DES PLATANES (44109_6680),RUE DES PLATANES (44162_2226)
PRES, ,RUE DES PRES (44109_6952),RUE DES PRES (44162_2282)
PREVERT, ,AV JACQUES PREVERT (44109_4322),RUE JACQUES PREVERT (44162_1329)
PRINTEMP, ,AV DU PRINTEMPS (44109_7008),CHE DU PRINTEMPS (44162_2296)
RAVEL, ,RUE MAURICE RAVEL (44109_5516),ALL MAURICE RAVEL (44162_1645)
REPUBLIQ, ,CRS DE LA REPUBLIQUE (44109_7272),AV DE LA REPUBLIQUE (44162_2350)
REPUBLIQ, ,PL DE LA REPUBLIQUE (44109_7276),AV DE LA REPUBLIQUE (44162_2350)
ROCHETTE, ,CHE DES ROCHETTES (44109_7415),ALL DES ROCHETTES (44162_2402)
ROCHETTE, ,RUE DES ROCHETTES (44109_7416),ALL DES ROCHETTES (44162_2402)
ROITELET, ,ALL DES ROITELETS (44109_7433),AV DES ROITELETS (44162_2412)
ROLLAND, ,RUE ROMAIN ROLLAND (44109_7446),ALL ROMAIN ROLLAND (44162_2416)
ROSERAIE, ,AV DE LA ROSERAIE (44109_7459),IMP DE LA ROSERAIE (44162_2419)
ROUSSEAU, ,RUE JEAN JACQUES ROUSSEAU (44109_4472),AV JEAN JACQUES ROUSSEAU (44162_1346)
SALEE, ,CHE DE LA FONTAINE SALEE (44109_3208),RUE DE LA FONTAINE SALEE (44162_1029) + RUE DE LA FONTAINE SALEE (44162_2706)
SALEE, ,RUE DE LA FONTAINE SALEE (44109_3207),RUE DE LA FONTAINE SALEE (44162_2706) + RUE DE LA FONTAINE SALEE (44162_1029)
SAND, ,RUE GEORGE SAND (44109_3652),PL GEORGE SAND (44162_1123)
SCHOELCH, ,PASS VICTOR SCHOELCHER (44109_8430),RUE VICTOR SCHOELCHER (44162_2681)
SCHOELCH, ,RUE VICTOR SCHOELCHER (44109_8429),RUE VICTOR SCHOELCHER (44162_2681)
SCHUMAN, ,BD ROBERT SCHUMAN (44109_7357),RUE ROBERT SCHUMAN (44162_2389)
SENEGAL, ,RUE DU SENEGAL (44109_7876),RUE DU SENEGAL (44162_2500)
SUE, ,AV EUGENE SUE (44109_2979),RUE EUGENE SUE (44162_1002)
TABARLY, ,PONT ERIC TABARLY (44109_2871),RUE ERIC TABARLY (44162_0963)
TABARLY, ,RUE ERIC TABARLY (44109_2870),RUE ERIC TABARLY (44162_0963)
TERRES, ,RUE LES VIEILLES TERRES (44109_8444),LES VIEILLES TERRES (44162_B345)
TERTRE, ,BD DU TERTRE (44109_8064),BD DU TERTRE (44162_2560)
TILLEULS, ,RUE DES TILLEULS (44109_8110),ALL DES TILLEULS (44162_2589)
TILLION, ,RUE GERMAINE TILLION (44109_3711),RUE GERMAINE TILLION (44162_1127)
TOLEDE, ,AV DE TOLEDE (44109_8126),AV DE TOLEDE (44162_2595)
TRIOLET, ,ALL ELSA TRIOLET (44109_2750),RUE ELSA TRIOLET (44162_0953)
TRISTAN, ,AV FLORA TRISTAN (44109_3167),ALL FLORA TRISTAN (44162_1027)
TROENES, ,AV DES TROENES (44109_8212),AV DES TROENES (44162_2598)
TROUIN, ,ALL DUGUAY TROUIN (44109_2616),RUE DUGUAY TROUIN (44162_0917)
VALLES, ,RUE JULES VALLES (44109_4656),ALL JULES VALLES (44162_1415)
VANNES, ,RPT DE VANNES (44109_8303),RTE DE VANNES (44162_2640)
VANNES, ,RTE DE VANNES (44109_8304),RTE DE VANNES (44162_2640)
VERLAINE, ,RUE PAUL VERLAINE (44109_6256),AV PAUL VERLAINE (44162_2030)
VERNE, ,BD JULES VERNE (44109_4664),IMP JULES VERNE (44162_1416)
VERSAILL, ,AV DE VERSAILLES (44109_8360),AV DE VERSAILLES (44162_2655)
VERSAILL, ,IMP DE VERSAILLES (44109_8358),AV DE VERSAILLES (44162_2655)
VERSAILL, ,QUAI DE VERSAILLES (44109_8359),AV DE VERSAILLES (44162_2655)
VIGNES, ,CHE DES VIGNES (44109_8476),CHE DES VIGNES (44162_2677)
VIGNES, ,RUE DES VIGNES (44109_8484),CHE DES VIGNES (44162_2677)
VILLE, ,PL DE L HOTEL DE VILLE (44109_4236),RUE DE L HOTEL DE VILLE (44162_1310)
VILLE, ,RUE DE L HOTEL DE VILLE (44109_4237),RUE DE L HOTEL DE VILLE (44162_1310)
VIVALDI, ,CRS ANTONIO VIVALDI (44109_0337),ALL ANTONIO VIVALDI (44162_0072)
VOLTAIRE, ,RUE VOLTAIRE (44109_8568),AV VOLTAIRE (44162_2696)
YOURCENA, ,RUE MARGUERITE YOURCENAR (44109_5388),IMP MARGUERITE YOURCENAR (44162_1601)
ZENITH, ,PL DU ZENITH (44109_8607),BD DU ZENITH (44162_2704)
ZOLA, ,IMP EMILE ZOLA (44109_2804),RUE EMILE ZOLA (44162_0962)
ZOLA, ,PL EMILE ZOLA (44109_2808),RUE EMILE ZOLA (44162_0962)
LANDES,0,LES LANDES (44109_B098),LES LANDES (44162_B186)
