mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44001_0295),PL DE L EGLISE (44138_0026)
EGLISE, ,RUE DE L EGLISE (44001_0296),PL DE L EGLISE (44138_0026)
MAIRIE, ,RUE DE LA MAIRIE (44001_0590),RUE DE LA MAIRIE (44138_0028)
NOZAY, ,RUE DE NOZAY (44001_0690),RTE DE NOZAY (44138_0029)
AIR,0,BEL AIR (44001_B033),BEL AIR (44138_B010)
BELLEVUE,0,BELLEVUE (44001_B037),BELLEVUE (44138_B257)
BOURG,0,LE BOURG (44001_B098),LE BOURG (44138_B028)
CLOSE,0,LA CLOSE (44001_B303),LA CLOSE (44138_B051)
GRIMAUDI,0,LA GRIMAUDIERE (44001_B466),LA GRIMAUDIERE (44138_B089)
HAIES,0,LES HAIES (44001_B479),LES HAIES (44138_B091)
ROUAUDIE,0,LA ROUAUDIERE (44001_B982),LA ROUAUDIERE (44138_B203)
