mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44122_0005),AV DES ACACIAS (44201_0010)
BAUDELAI, ,RUE CHARLES BAUDELAIRE (44122_0021),IMP CHARLES BAUDELAIRE (44201_0083)
BUTTE, ,RUE DE LA BUTTE (44122_0012),IMP DE LA BUTTE (44201_0039)
CHAUSSEE, ,RTE DE LA CHAUSSEE (44122_0022),IMP DE LA CHAUSSEE (44201_0094) + LOT DE LA CHAUSSEE (44201_A006)
HUGO, ,RUE VICTOR HUGO (44122_0192),RUE VICTOR HUGO (44201_0435)
MARAIS, ,RUE DES MARAIS (44122_0061),CHEM DES MARAIS (44201_0228)
PORT, ,RUE DU PORT (44122_0126),RUE DU PORT (44201_0300)
VIGNES, ,CHE DES VIGNES (44122_0196),CHEM DES VIGNES (44201_0450)
BOSSE,0,LA BOSSE (44122_B032),LA BOSSE (44201_B036)
LAUNAY,0,LAUNAY (44122_B160),LAUNAY (44201_B198)
NEUVE,0,LA MAISON NEUVE (44122_B167),LA MAISON NEUVE (44201_B220)
SOLEIL,0,BEAU SOLEIL (44122_B013),BEAU SOLEIL (44201_B015)
