mot_commun,ld,nom,homonymes
CALVAIRE, ,RUE DU CALVAIRE (44061_0013),PL DU CALVAIRE (44192_0039)
COTEAU, ,RUE DU COTEAU (44061_0022),RUE DU COTEAU (44192_0040)
EGLISE, ,PL DE L EGLISE (44061_0030),PL DE L EGLISE (44192_0080)
FROSSAY, ,RTE DE FROSSAY (44061_0045),RTE DE FROSSAY (44192_0114)
HIRONDEL, ,CHE DES HIRONDELLES (44061_0056),RUE DES HIRONDELLES (44192_0202)
MAIRIE, ,RUE DE LA MAIRIE (44061_0218),PL DE LA MAIRIE (44192_0250)
BERNARDI,0,LA BERNARDIERE (44061_B034),LA BERNARDIERE (44192_B028)
BOURG,0,LE BOURG (44061_B091),LE BOURG (44192_B064)
GRASSES,0,LES LANDES GRASSES (44061_B448),LES LANDES GRASSES (44192_B413)
LEPINE,0,VIGNE DE LEPINE (44061_B992),VIGNE DE LEPINE (44192_C116)
MARIE,0,SAINTE MARIE (44061_B927),SAINTE MARIE (44192_C024)
MASURE,0,LA MASURE (44061_B497),LA MASURE (44192_B444)
MERCERIE,0,LA MERCERIE (44061_B502),LA MERCERIE (44192_B448)
MOINERIE,0,LA MOINERIE (44061_B511),LA MOINERIE (44192_B458)
NEUF,0,LE MOULIN NEUF (44061_B523),LE MOULIN NEUF (44192_B473)
NOE,0,LA NOE (44061_B535),LA NOE (44192_B481)
RENAUDIE,0,LA RENAUDIERE (44061_B891),LA RENAUDIERE (44192_B997)
ROCHE,0,LA ROCHE (44061_B900),LA ROCHE (44192_C005)
ROCHER,0,LE ROCHER (44061_B906),LE ROCHER (44192_C007)
ROUGE,0,LA VIGNE ROUGE (44061_C011),LA VIGNE ROUGE (44192_C140)
