mot_commun,ld,nom,homonymes
ECOLIERS, ,AV DES ECOLIERS (44023_0026),PAS DES ECOLIERS (44195_0247)
EGLISE, ,RUE DE L EGLISE (44023_0028),RUE DE L EGLISE (44195_0260)
GARE, ,RTE DE LA GARE (44023_0040),RUE DE LA GARE (44195_0380) + PL DE LA GARE (44195_0379)
GARE, ,RUE DE LA GARE (44023_0039),PL DE LA GARE (44195_0379) + RUE DE LA GARE (44195_0380)
ROSES, ,AV DES ROSES (44023_0070),RUE DES ROSES (44195_1300)
AIR,0,BEL AIR (44023_B015),BEL AIR (44195_B013)
AULNAIS,0,LES AULNAIS (44023_B003),LES AULNAIS (44195_B006)
BELLEVUE,0,BELLEVUE (44023_B020),BELLEVUE (44195_B015)
BIGNON,0,LE BIGNON (44023_B028),LE BIGNON (44195_B020)
BOUVRONN,0,LE PONT BOUVRONNAIS (44023_B349),LE PONT BOUVRONNAIS (44195_B322)
DOUCET,0,LE DOUCET (44023_B176),LE DOUCET (44195_B151)
MICHEL,0,SAINT MICHEL (44023_B409),RUE SAINT MICHEL (44195_1360)
NEUF,0,LE CLOS NEUF (44023_B136),LE CLOS NEUF (44195_B116)
SOLEIL,0,BEAU SOLEIL (44023_B012),RUE BEAU SOLEIL (44195_0080)
VERGER,0,LE VERGER (44023_B423),LE VERGER (44195_B459)
VIGNE,0,LA VIGNE (44023_B425),LA VIGNE (44195_B464)
