mot_commun,ld,nom,homonymes
ABATTOIR, ,RUE DES ABATTOIRS (44109_0008),PL DES ABATTOIRS (44143_0005)
ACACIAS, ,AV DES ACACIAS (44109_0028),PL DES ACACIAS (44143_0008)
ADENAUER, ,RUE KONRAD ADENAUER (44109_4717),RUE KONRAD ADENAUER (44143_2082)
AJONCS, ,AV DES AJONCS (44109_0066),RUE DES AJONCS (44143_0050)
ANJOU, ,RUE D ANJOU (44109_0304),AV D ANJOU (44143_0155)
APPERT, ,RUE NICOLAS APPERT (44109_0340),RUE NICOLAS APPERT (44143_2697)
ARRIBAS, ,PROM JOSE ARRIBAS (44109_4557),BD JOSE ARRIBAS (44143_2004)
ARTS, ,CRS DES ARTS (44109_2245),RUE DES ARTS (44143_0200)
AVENIR, ,RUE DE L AVENIR (44109_0488),AV DE L AVENIR (44143_0224)
BALZAC, ,BD HONORE DE BALZAC (44109_4220),RUE HONORE DE BALZAC (44143_1769)
BARBARA, ,RUE BARBARA (44109_0530),RUE BARBARA (44143_0242)
BARBUSSE, ,QUAI HENRI BARBUSSE (44109_4106),RUE HENRI BARBUSSE (44143_1735) + SQ HENRI BARBUSSE (44143_1734)
BASTIE, ,IMP MARYSE BASTIE (44109_5455),AV MARYSE BASTIE (44143_2460)
BAUDELAI, ,RUE CHARLES BAUDELAIRE (44109_1684),ALL CHARLES BAUDELAIRE (44143_0660)
BELLAY, ,RUE JOACHIM DU BELLAY (44109_4536),ALL JOACHIM DU BELLAY (44143_2000)
BERNARD, ,PAS BERNARD (44109_0781),RUE BERNARD (44143_0360)
BERNARD, ,RUE BERNARD (44109_0772),RUE BERNARD (44143_0360)
BERNARDI, ,CHE DE LA BERNARDIERE (44109_0780),CHE DE LA BERNARDIERE (44143_0364) + RUE DE LA BERNARDIERE (44143_0365)
BERNARDI, ,IMP DE LA BERNARDIERE (44109_0785),CHE DE LA BERNARDIERE (44143_0364) + RUE DE LA BERNARDIERE (44143_0365)
BERNHARD, ,AV SARAH BERNHARDT (44109_7824),CRS SARAH BERNHARDT (44143_3379)
BLUM, ,RUE LEON BLUM (44109_4900),AV LEON BLUM (44143_2218)
BOIS, ,PL DU PETIT BOIS (44109_6416),CHE DU PETIT BOIS (44143_2940)
BONAMY, ,RUE FRANCOIS BONAMY (44109_3292),RUE FRANCOIS BONAMY (44143_1399)
BONNET, ,AV BONNET (44109_1028),RUE BONNET (44143_0435)
BOULEAUX, ,AV DES BOULEAUX (44109_1117),RUE DES BOULEAUX (44143_0465)
BRANDT, ,PONT WILLY BRANDT (44109_8583),AV WILLY BRANDT (44143_3750)
BRETAGNE, ,PL DE BRETAGNE (44109_1216),AV DE BRETAGNE (44143_0480)
BRETON, ,MAIL ANDRE BRETON (44109_0271),IMP ANDRE BRETON (44143_0148)
BRIAND, ,PL ARISTIDE BRIAND (44109_0360),PAS ARISTIDE BRIAND (44143_0161) + RUE ARISTIDE BRIAND (44143_0160)
BROGLIE, ,RUE LOUIS DE BROGLIE (44109_5078),RUE LOUIS DE BROGLIE (44143_2312)
BRUXELLE, ,RUE DE BRUXELLES (44109_1300),RUE DE BRUXELLES (44143_0524)
BRUYERES, ,RUE DES BRUYERES (44109_1288),RUE DES BRUYERES (44143_0523)
CADOIRE, ,RUE DE LA CADOIRE (44109_1331),RUE DE LA CADOIRE (44143_0535) + RPT DE LA CADOIRE (44143_0536)
CADOU, ,RUE RENE GUY CADOU (44109_7236),AV RENE GUY CADOU (44143_3240)
CAHOUR, ,SQ MARION CAHOUR (44109_5393),RUE MARION CAHOUR (44143_2447)
CAMELIAS, ,RUE DES CAMELIAS (44109_1374),AV DES CAMELIAS (44143_0550)
CAMUS, ,PLA ALBERT CAMUS (44109_0069),ALL ALBERT CAMUS (44143_0060)
CASSARD, ,ALL CASSARD (44109_1488),RUE CASSARD (44143_0590)
CASSIN, ,BD RENE CASSIN (44109_7226),RUE RENE CASSIN (44143_3237)
CENDRARS, ,RUE BLAISE CENDRARS (44109_0847),ALL BLAISE CENDRARS (44143_0390)
CEZANNE, ,AV PAUL CEZANNE (44109_6206),RUE PAUL CEZANNE (44143_2839)
CHAPLIN, ,AV CHARLIE CHAPLIN (44109_1754),PL CHARLIE CHAPLIN (44143_0702)
CHARMILL, ,RUE DES CHARMILLES (44109_1760),RUE DES CHARMILLES (44143_0705)
CHATAIGN, ,AV DE LA CHATAIGNERAIE (44109_1772),RUE DE LA CHATAIGNERAIE (44143_0714)
CHATEAU, ,RUE DU CHATEAU (44109_1784),RUE DU CHATEAU (44143_0721) + PL DU CHATEAU (44143_0720)
CHEREAU, ,SQ GABRIEL CHEREAU (44109_3406),RPT GABRIEL CHEREAU (44143_3212)
CHEVIRE, ,RUE CHEVIRE (44109_1876),CHEVIRE (44143_B037)
CLISSON, ,RTE DE CLISSON (44109_1972),ALL DE CLISSON (44143_0950)
CONDORCE, ,RUE CONDORCET (44109_2112),BD CONDORCET (44143_0995)
COTTAGES, ,AV DES COTTAGES (44109_2210),AV DES COTTAGES (44143_1005)
CUGNOT, ,RUE JOSEPH CUGNOT (44109_4573),RUE JOSEPH CUGNOT (44143_2008)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44109_1936),RUE CLAUDE DEBUSSY (44143_0925)
DELAUNAY, ,ALL SONIA DELAUNAY (44109_2761),RUE SONIA DELAUNAY (44143_3434)
DOUILLAR, ,RUE JULIEN DOUILLARD (44109_4672),RUE JULIEN DOUILLARD (44143_2050)
DUMONT, ,RUE RENE DUMONT (44109_7819),RUE RENE DUMONT (44143_3247)
EBOUE, ,RUE FELIX EBOUE (44109_3060),RUE FELIX EBOUE (44143_1282)
EINSTEIN, ,BD ALBERT EINSTEIN (44109_0083),RUE ALBERT EINSTEIN (44143_0061)
ELDER, ,PL MARC ELDER (44109_5316),RUE MARC ELDER (44143_2378)
ELUARD, ,RUE PAUL ELUARD (44109_6226),ALL PAUL ELUARD (44143_2850)
ESPOIR, ,AV DE L ESPOIR (44109_2900),RUE DE L ESPOIR (44143_1215)
ETANG, ,RUE DE L ETANG (44109_2912),RUE DE L ETANG (44143_1220)
ETANG, ,RUIS DE L ETANG (44109_X019),RUE DE L ETANG (44143_1220)
EUROPE, ,BD DE L EUROPE (44109_2986),PL DE L EUROPE (44143_1254)
EUROPE, ,RUE DE L EUROPE (44109_2987),PL DE L EUROPE (44143_1254)
FAURE, ,RUE FELIX FAURE (44109_3062),RUE FELIX FAURE (44143_1290)
FORET, ,AV DE LA FORET (44109_3215),CHE DE LA FORET (44143_1341)
FORGES, ,RUE DES FORGES (44109_3220),RLE DES FORGES (44143_1350) + RUE DES FORGES (44143_1349)
FOUCAULT, ,RUE SIMEON FOUCAULT (44109_7908),AV SIMEON FOUCAULT (44143_3410) + RUE SIMEON FOUCAULT (44143_3420)
FRATERNI, ,BD DE LA FRATERNITE (44109_3340),SQ DE LA FRATERNITE (44143_1406)
FREINET, ,RUE CELESTIN FREINET (44109_1524),RUE CELESTIN FREINET (44143_0595)
FRENES, ,RUE DES FRENES (44109_3361),RUE DES FRENES (44143_1407)
GALILEE, ,RUE GALILEE (44109_3439),RUE GALILEE (44143_1481)
GENETS, ,RUE DES GENETS (44109_3632),RUE DES GENETS (44143_1550)
GLYCINES, ,CHE DES GLYCINES (44109_3757),RUE DES GLYCINES (44143_1625)
GOUGES, ,RUE OLYMPE DE GOUGES (44109_6027),RUE OLYMPE DE GOUGES (44143_2748)
GOUNOD, ,RUE CHARLES GOUNOD (44109_1704),RUE CHARLES GOUNOD (44143_0665)
GUERANDE, ,RUE DE GUERANDE (44109_3912),ALL DE GUERANDE (44143_1660)
GUILBAUD, ,CHE GUILBAUD (44109_3939),RUE GUILBAUD (44143_1670)
GUILBAUD, ,RUE GUILBAUD (44109_3941),RUE GUILBAUD (44143_1670)
HEMINGWA, ,AV ERNEST HEMINGWAY (44109_2882),RUE ERNEST HEMINGWAY (44143_1197)
HUGO, ,BD VICTOR HUGO (44109_8420),RUE VICTOR HUGO (44143_3690)
INDUSTRI, ,RUE DE L INDUSTRIE (44109_4280),RUE DE L INDUSTRIE (44143_1805)
IRIS, ,AV DES IRIS (44109_4353),ALL DES IRIS (44143_1820)
JAURES, ,RUE JEAN JAURES (44109_4476),RUE JEAN JAURES (44143_1940)
KING, ,BD MARTIN LUTHER KING (44109_5430),RUE MARTIN LUTHER KING (44143_2448)
LAMBERT, ,RUE LAMBERT (44109_4756),RUE LAMBERT (44143_2115)
LANDREAU, ,CHE DU HAUT LANDREAU (44109_4075),RUE DU HAUT LANDREAU (44143_1713)
LANDREAU, ,RUE DU BAS LANDREAU (44109_0576),RUE DU BAS LANDREAU (44143_0270)
LANGEVIN, ,BD PAUL LANGEVIN (44109_6244),AV PAUL LANGEVIN (44143_2860)
LAURENT, ,ALL YVES LAURENT (44109_8597),PROM YVES LAURENT (44143_3760)
LAURIERS, ,AV DES LAURIERS (44109_4824),ALL DES LAURIERS (44143_2150)
LAURIERS, ,PL DES LAURIERS (44109_4825),ALL DES LAURIERS (44143_2150)
LESAGE, ,RUE LESAGE (44109_4940),RUE LESAGE (44143_2240)
LILAS, ,AV DES LILAS (44109_4988),AV DES LILAS (44143_2280)
LOIRE, ,BD DE LA LOIRE (44109_5017),AV DE LA LOIRE (44143_2285)
LOIRE, ,RUE DE LA LOIRE (44109_5016),AV DE LA LOIRE (44143_2285)
LOTI, ,RUE PIERRE LOTI (44109_6612),AV PIERRE LOTI (44143_3032)
MALRAUX, ,RUE ANDRE MALRAUX (44109_0278),AV ANDRE MALRAUX (44143_0151)
MANNONI, ,ALL MAUD MANNONI (44109_5275),RUE MAUD MANNONI (44143_2468)
