mot_commun,ld,nom,homonymes
444, ,N 444 (44047_0004),N 444 (44194_0001)
ACACIAS, ,AV DES ACACIAS (44047_0005),RUE DES ACACIAS (44194_0002)
AIR, ,ALL DES HAUTS DE BEL AIR (44047_1167),ALL DES HAUTS DE BEL AIR (44194_2370)
AIR, ,RUE DE BEL AIR (44047_0255),RUE DE BEL AIR (44194_0241)
AZALEES, ,IMP DES AZALEES (44047_0181),RUE DES AZALEES (44194_0015)
BERLIGOU, ,CITE DU BERLIGOUT (44047_A010),PLA DU BERLIGOUT (44194_0302) + RUE DU BERLIGOUT (44194_0301)
BERLIGOU, ,RUE DU BERLIGOUT (44047_0285),PLA DU BERLIGOUT (44194_0302) + RUE DU BERLIGOUT (44194_0301)
BIZET, ,RUE GEORGES BIZET (44047_1028),ALL GEORGES BIZET (44194_1986)
BLEUETS, ,ALL DES BLEUETS (44047_0297),ALL DES BLEUETS (44194_0308)
BLEUETS, ,RUE DES BLEUETS (44047_0298),ALL DES BLEUETS (44194_0308)
BOIS, ,ALL DU BOIS (44047_0312),ALL DU BOIS (44194_0321)
BRETAGNE, ,RUE DE BRETAGNE (44047_0435),RUE DE BRETAGNE (44194_0710)
BRIMBERN, ,RTE DE BRIMBERNE (44047_1137),RTE DE BRIMBERNE (44194_0762)
CAMELIAS, ,RUE DES CAMELIAS (44047_0454),IMP DES CAMELIAS (44194_0815)
CARTERIE, ,RTE DE LA CARTERIE (44047_0475),RUE DE LA CARTERIE (44194_0831)
CARTERIE, ,RUE DE LA CARTERIE (44047_0476),RUE DE LA CARTERIE (44194_0831)
CHENES, ,AV DES CHENES (44047_0620),ALL DES CHENES (44194_1095)
CHENES, ,LOT LE CLOS DES CHENES (44047_A062),LE CLOS DES CHENES (44194_B241)
CHOPIN, ,RUE FREDERIC CHOPIN (44047_0955),CRS FREDERIC CHOPIN (44194_1152)
COQUELIC, ,LOT DES COQUELICOTS (44047_A064),ALL DES COQUELICOTS (44194_1378)
COQUELIC, ,RUE DES COQUELICOTS (44047_0708),ALL DES COQUELICOTS (44194_1378)
COTEAU, ,RUE DU COTEAU (44047_0715),RUE DU COTEAU (44194_1400)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44047_0643),ALL CLAUDE DEBUSSY (44194_1166)
ECUREUIL, ,RUE DES ECUREUILS (44047_0817),RUE DES ECUREUILS (44194_1599)
EPINETTE, ,RUE DES EPINETTES (44047_0865),RUE DES EPINETTES (44194_1635)
ETANGS, ,AV DES ETANGS (44047_0889),ALL DES ETANGS (44194_1639)
HIRONDEL, ,RUE DES HIRONDELLES (44047_1201),ALL DES HIRONDELLES (44194_2385)
IRIS, ,IMP DES IRIS (44047_1207),RUE DES IRIS (44194_2410)
JAUNAIE, ,RUE DE LA JAUNAIE (44047_1231),RUE DE LA JAUNAIE (44194_2413)
LILAS, ,IMP DES LILAS (44047_1362),ALL DES LILAS (44194_2517)
LOIRE, ,LOT LES HAUTS DE LOIRE (44047_A076),LOT LES HAUTS DE LOIRE (44194_A038) + LES HAUTS DE LOIRE (44194_B240)
MARAICHE, ,RUE DES MARAICHERS (44047_1391),RUE DES MARAICHERS (44194_2633)
MARRONNI, ,AV DES MARRONNIERS (44047_1465),IMP DES MARRONNIERS (44194_2637)
MESANGES, ,RUE DES MESANGES (44047_1505),ALL DES MESANGES (44194_2649)
METAIRIE, ,LOT DE LA METAIRIE (44047_A086),RUE DE LA METAIRIE (44194_2655)
METAIRIE, ,RUE DE LA METAIRIE (44047_1513),RUE DE LA METAIRIE (44194_2655)
MOULIN, ,ALL DU MOULIN (44047_1568),RUE DU MOULIN (44194_2699)
NANTES, ,RTE DE NANTES (44047_1595),RUE DE NANTES (44194_2750)
ORMEAUX, ,ALL DES ORMEAUX (44047_1685),RUE DES ORMEAUX (44194_2847)
PIVOINES, ,RUE DES PIVOINES (44047_1068),ALL DES PIVOINES (44194_3102)
PLESSIS, ,RUE DU PLESSIS (44047_1875),RUE DU PLESSIS (44194_3841)
PRIMEVER, ,IMP DES PRIMEVERES (44047_1974),RUE DES PRIMEVERES (44194_4085)
PRIMEVER, ,RUE DES PRIMEVERES (44047_1975),RUE DES PRIMEVERES (44194_4085)
RIVIERE, ,IMP DE LA RIVIERE (44047_2039),RUE DE LA RIVIERE (44194_4160)
SOLEIL, ,IMP BEAU SOLEIL (44047_0231),BEAU SOLEIL (44194_B011)
TERTRE, ,IMP DU TERTRE (44047_2255),CHEM DU TERTRE (44194_4469) + RUE DU TERTRE (44194_4470)
TILLEULS, ,AV DES TILLEULS (44047_2292),RUE DES TILLEULS (44194_4581)
VERGER, ,ALL DU VERGER (44047_2315),RUE DU VERGER (44194_4694)
VERGER, ,IMP DU VERGER (44047_2316),RUE DU VERGER (44194_4694)
VERNE, ,RUE JULES VERNE (44047_1285),SQ JULES VERNE (44194_2421) + ALL JULES VERNE (44194_2422)
AIR,0,BEL AIR (44047_B024),BEL AIR (44194_B001)
BOURG,0,LE BOURG (44047_B052),LE BOURG (44194_B036)
BRIMBERN,0,BRIMBERNE (44047_B054),BRIMBERNE (44194_B042)
JUTONNAI,0,LA JUTONNAIS (44047_B164),LA JUTONNAIS (44194_B234)
MARTINIE,0,LA MARTINIERE (44047_B189),LA MARTINIERE (44194_B117)
NAUDIERE,0,LES NAUDIERES (44047_B210),LES NAUDIERES (44194_B230)
NEUVE,0,LA MAISON NEUVE (44047_B179),LA MAISON NEUVE (44194_B116)
NOES,0,LES GRANDES NOES (44047_B139),LES GRANDES NOES (44194_B096)
PLESSIS,0,LE PLESSIS (44047_B247),LOT LE PLESSIS (44194_A105) + LE PLESSIS (44194_B171)
