mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44082_0001),RUE DES ACACIAS (44122_0005)
ETANG, ,RUE DE L'ETANG (44082_0212),IMP DE L'ETANG (44122_0027)
MARE, ,IMP DE LA MARE (44082_0152),IMP DE LA MARE (44122_0062)
MIMOSAS, ,AV DES MIMOSAS (44082_0012),AV DES MIMOSAS (44122_0065)
MOULIN, ,IMP DU MOULIN (44082_0173),RUE DU MOULIN (44122_0067)
NANTES, ,RTE DE NANTES (44082_0015),RUE DE NANTES (44122_0070)
PREVERT, ,RUE JACQUES PREVERT (44082_0205),RUE JACQUES PREVERT (44122_0033)
STADE, ,RUE DU STADE (44082_0055),RUE DU STADE (44122_0150)
CLOSETTE,0,LES CLOSETTES (44082_B117),LES CLOSETTES (44122_B079)
PLESSIS,0,LE PLESSIS (44082_B376),LE PLESSIS (44122_B257)
ROBINIER,0,LA ROBINIERE (44082_B499),LA ROBINIERE (44122_B307)
SOLEIL,0,BEAU SOLEIL (44082_B026),BEAU SOLEIL (44122_B013)
