mot_commun,ld,nom,homonymes
ACCUEIL, ,PL BON ACCUEIL (44051_0270),BON ACCUEIL (44076_B059)
CHENES, ,ALL DES CHENES (44051_0505),CHE DES CHENES (44076_0571)
EGLISE, ,PL DE L EGLISE (44051_0750),PL DE L EGLISE (44076_0461)
AIR,0,BEL AIR (44051_B056),BEL AIR (44076_B026)
BOSCHET,0,LE BOSCHET (44051_B159),LE BOSCHET (44076_C028) + LE BOSCHET (44076_B062)
CHATEAU,0,LE CHATEAU (44051_B292),LE CHATEAU (44076_B142)
ETANG,0,L ETANG (44051_B670),L ETANG (44076_B278)
GREE,0,LA GREE (44051_B810),LA GREE (44076_B365)
JUSTICE,0,LA JUSTICE (44051_B893),LA JUSTICE (44076_C066)
LOGIS,0,LE LOGIS (44051_B962),LE LOGIS (44076_C102)
MORTIER,0,LE MORTIER (44051_B994),LE MORTIER (44076_B472)
MUSSE,0,LA MUSSE (44051_C010),LA MUSSE (44076_B484)
PATIS,0,LE PATIS (44051_C046),LE PATIS (44076_B501)
TERTRE,0,LE TERTRE (44051_C730),LE TERTRE (44076_C027)
