mot_commun,ld,nom,homonymes
EGLISE, ,IMP DE L EGLISE (44093_0005),PL DE L EGLISE (44147_0032)
GREE,0,LA GREE (44093_B558),LA GREE (44147_C315)
JOSEPH,0,SAINT JOSEPH (44093_C317),SAINT JOSEPH (44147_C125) + RUE SAINT JOSEPH (44147_0094)
LANDE,0,LA LANDE (44093_B677),LA LANDE (44147_B667)
LANDES,0,LES LANDES (44093_B697),LES LANDES (44147_B669)
NEUF,0,LE CLOS NEUF (44093_B393),LE CLOS NEUF (44147_B368)
NOUE,0,LA NOUE (44093_B761),LA NOUE (44147_B721)
PLESSIS,0,LE PLESSIS (44093_C082),LE PLESSIS (44147_B904)
PUITS,0,CHAMP DU PUITS (44093_B315),CHAMP DU PUITS (44147_B271)
RADOIRE,0,LA RADOIRE (44093_C296),LA RADOIRE (44147_C301)
ROBERDER,0,LA ROBERDERIE (44093_C307),LA ROBERDERIE (44147_C112)
ROCHE,0,LA ROCHE (44093_C376),LA ROCHE (44147_C114)
VUE,0,BELLE VUE (44093_B035),BELLE VUE (44147_B034)
