mot_commun,ld,nom,homonymes
AIR, ,RUE DE BEL AIR (44083_0943),RUE DE BEL AIR (44090_0022)
CHARMES, ,RUE DES CHARMES (44083_0762),RUE DES CHARMES (44090_0034)
CHENES, ,RUE DES CHENES (44083_0763),RUE DES CHENES (44090_0019)
SAULES, ,RUE DES SAULES (44083_0934),RUE DES SAULES (44090_0024)
AVENEAU,0,L AVENEAU (44083_C448),L AVENEAU (44090_B017)
BERNARDI,0,LES BERNARDIERES (44083_B018),LES BERNARDIERES (44090_B032)
CROIX,0,LA CROIX (44083_B217),LA CROIX (44090_B135)
ETANG,0,L ETANG (44083_B266),L ETANG (44090_B166)
JARRIES,0,LES JARRIES (44083_B596),LES JARRIES (44090_B314)
LANDAS,0,LE LANDAS (44083_B610),LE LANDAS (44090_B322)
MAUPAS,0,LE MAUPAS (44083_B672),LE MAUPAS (44090_B349)
ROQUET,0,LE ROQUET (44083_C311),LE ROQUET (44090_B766)
