mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44126_0001),RUE DES ACACIAS (44136_2111)
AJONCS, ,RUE DES AJONCS (44126_0003),RUE DES AJONCS (44136_0040)
HIRONDEL, ,CHE DES HIRONDELLES (44126_0505),PL DES HIRONDELLES (44136_1150)
JARDINS, ,IMP DES JARDINS (44126_0511),RUE DES JARDINS (44136_1201) + IMP DES JARDINS (44136_1210)
MESANGES, ,CHE DES MESANGES (44126_0742),ALL DES MESANGES (44136_1363)
MIMOSAS, ,AV DES MIMOSAS (44126_0760),RUE DES MIMOSAS (44136_1392)
PIERRE, ,ALL DE LA PIERRE (44126_0906),LOT DE LA PIERRE (44136_A022) + RUE DE LA PIERRE (44136_1560)
PIERRE, ,CHE DE LA PIERRE (44126_0894),LOT DE LA PIERRE (44136_A022) + RUE DE LA PIERRE (44136_1560)
PIGNAUD, ,RUE DU PIGNAUD (44126_0895),RUE DU PIGNAUD (44136_1580) + IMP DU PIGNAUD (44136_1581)
PREE, ,BD DE LA PREE (44126_1020),RUE DE LA PREE (44136_1841) + CHE DE LA PREE (44136_1840)
PREE, ,CHE DE LA PREE (44126_1017),RUE DE LA PREE (44136_1841) + CHE DE LA PREE (44136_1840)
PREE, ,RTE DE LA PREE (44126_1019),CHE DE LA PREE (44136_1840) + RUE DE LA PREE (44136_1841)
QUIROUAR, ,RTE DE QUIROUARD (44126_1029),RUE DE QUIROUARD (44136_1899)
RENAUDIE, ,IMP DE LA RENAUDIERE (44126_1041),RUE DE LA RENAUDIERE (44136_2022)
RENAUDIE, ,RTE DE LA RENAUDIERE (44126_1033),RUE DE LA RENAUDIERE (44136_2022)
TAMARIS, ,ALL DES TAMARIS (44126_1176),IMP DES TAMARIS (44136_2351) + ALL DES TAMARIS (44136_2350)
VALLEE, ,CHE DE LA VALLEE (44126_1225),RUE DE LA VALLEE (44136_2480)
CLOS,0,LES CLOS (44126_B098),LES CLOS (44136_B032)
MUSSE,0,LA MUSSE (44126_B255),LA MUSSE (44136_B077)
PREE,0,LA PREE (44126_B336),LA PREE (44136_B103)
RENAUDIE,0,LA RENAUDIERE (44126_B369),LA RENAUDIERE (44136_B111)
