mot_commun,ld,nom,homonymes
PUITS, ,RUE DU VIEUX PUITS (44109_8468),RUE DU VIEUX PUITS (44190_1333)
QUEBEC, ,RUE DE QUEBEC (44109_7086),RUE DE QUEBEC (44190_1175)
RALLIEME, ,PL DU RALLIEMENT (44109_7116),PL DU RALLIEMENT (44190_1177)
RAVEL, ,RUE MAURICE RAVEL (44109_5516),RUE MAURICE RAVEL (44190_0844)
ROSES, ,AV DES ROSES (44109_7463),RUE DES ROSES (44190_1220)
ROSES, ,RUE DES ROSES (44109_7464),RUE DES ROSES (44190_1220)
SAONE, ,RUE DE LA SAONE (44109_7818),RUE DE LA SAONE (44190_1231)
SAULES, ,AV DES SAULES (44109_7834),RUE DES SAULES (44190_1233)
SENGHOR, ,PONT LEOPOLD SEDAR SENGHOR (44109_4925),PONT LEOPOLD SEDAR SENGHOR (44190_0758)
SOLIDARI, ,BD DE LA SOLIDARITE (44109_7936),RUE DE LA SOLIDARITE (44190_1260)
SOURCE, ,IMP DE LA SOURCE (44109_7952),PAS DE LA SOURCE (44190_1271)
TAMARIS, ,RUE DES TAMARIS (44109_8034),ALL DES TAMARIS (44190_1276)
TILLEULS, ,RUE DES TILLEULS (44109_8110),ALL DES TILLEULS (44190_1289)
TOREAU, ,RUE DU CLOS TOREAU (44109_1996),RUE DU CLOS TOREAU (44190_0330)
TORONTO, ,RUE DE TORONTO (44109_8130),RUE DE TORONTO (44190_1295)
TRANQUIL, ,AV DE LA TRANQUILLITE (44109_8176),AV DE LA TRANQUILLITE (44190_1297)
TULLAYE, ,RUE DE LA TULLAYE (44109_8258),RUE DE LA TULLAYE (44190_1313)
UNION, ,AV DE L UNION (44109_8269),RUE DE L UNION (44190_1315)
UNION, ,RUE DE L UNION (44109_8268),RUE DE L UNION (44190_1315)
VERCORS, ,AV DU VERCORS (44109_8341),ALL DU VERCORS (44190_1327)
VERDUN, ,RUE DE VERDUN (44109_8344),SQ DE VERDUN (44190_1331)
VERNE, ,BD JULES VERNE (44109_4664),AV JULES VERNE (44190_0737)
VIENNE, ,RUE DE VIENNE (44109_8448),RUE DE VIENNE (44190_1334)
VIGNES, ,CHE DES VIGNES (44109_8476),RUE DES VIGNES (44190_1335)
VIGNES, ,RUE DES VIGNES (44109_8484),RUE DES VIGNES (44190_1335)
VIOLETTE, ,CHE DES VIOLETTES (44109_8550),RUE DES VIOLETTES (44190_1350)
VIVALDI, ,CRS ANTONIO VIVALDI (44109_0337),RUE ANTONIO VIVALDI (44190_0043)
