mot_commun,ld,nom,homonymes
BELLEVUE, ,ALL DE BELLEVUE (44079_0104),VC DE BELLEVUE (44212_0174)
BELLEVUE, ,IMP DE BELLEVUE (44079_0106),VC DE BELLEVUE (44212_0174)
BELLEVUE, ,RUE DE BELLEVUE (44079_0102),VC DE BELLEVUE (44212_0174)
LILAS, ,IMP DES LILAS (44079_0572),IMP DES LILAS (44212_0650)
LOIRE, ,RUE DE LA LOIRE (44079_0173),RTE DE LA LOIRE (44212_0661)
ROSES, ,CHE DES ROSES (44079_0186),AV DES ROSES (44212_0890)
VINCENT, ,RUE SAINT VINCENT (44079_0185),SAINT VINCENT (44212_B718) + RUE SAINT VINCENT (44212_0940)
AVENEAU,0,L AVENEAU (44079_B006),L AVENEAU (44212_B015)
BODINIER,0,LA BODINIERE (44079_B019),LA BODINIERE (44212_B051)
BOURG,0,LE BOURG (44079_B024),LE BOURG (44212_B079)
BRONNIER,0,LA BRONNIERE (44079_B027),LA BRONNIERE (44212_B090)
BUISSON,0,LE BUISSON (44079_B030),LE BUISSON (44212_B092)
CHARDONN,0,LA CHARDONNIERE (44079_B037),LA CHARDONNIERE (44212_B133)
CHATELIE,0,LE CHATELIER (44079_B041),LE CHATELIER (44212_B142)
CORMIER,0,LE CORMIER (44079_B107),LE CORMIER (44212_B202)
COTEAU,0,LE COTEAU (44079_B108),LE COTEAU (44212_B206)
GOULBAUD,0,LA GOULBAUDIERE (44079_B136),LA GOULBAUDIERE (44212_B833)
GUITTIER,0,LA GUITTIERE (44079_B314),LA GUITTIERE (44212_B339)
HOUSSAIS,0,LA HOUSSAIS (44079_B316),LA HOUSSAIS (44212_B363)
LANDAIS,0,LE LANDAIS (44079_B164),LE LANDAIS (44212_B376)
MASURE,0,LA PETITE MASURE (44079_B216),LA PETITE MASURE (44212_B888)
NOUES,0,LES NOUES (44079_B190),LES NOUES (44212_B457)
PATIS,0,LE PATIS (44079_B198),LE PATIS (44212_B486)
PILOTIER,0,LA PILOTIERE (44079_B255),LA PILOTIERE (44212_B613)
ROBINIER,0,LA ROBINIERE (44079_B279),LA ROBINIERE (44212_B920)
SOLEIL,0,BEAU SOLEIL (44079_B011),BEAU SOLEIL (44212_B037)
