mot_commun,ld,nom,homonymes
ANJOU, ,RUE D ANJOU (44031_2921),RUE D ANJOU (44124_0051)
FOIRE, ,RUE DU CHAMP DE FOIRE (44031_2561),RUE DU CHAMP DE FOIRE (44124_0023)
CHENAIE,0,LA CHENAIE (44031_B090),LA CHENAIE (44124_B166)
GREE,0,LA GREE (44031_B425),LA GREE (44124_B418)
GREE,0,LA PETITE GREE (44031_B689),LA PETITE GREE (44124_B653)
LOUIS,0,SAINT LOUIS (44031_C334),SAINT LOUIS (44124_C173)
MARIE,0,SAINTE MARIE (44031_C337),SAINTE MARIE (44124_C104)
PRE,0,LE PETIT PRE (44031_B656),LE PETIT PRE (44124_B636)
RENE,0,SAINT RENE (44031_C336),SAINT RENE (44124_C176)
RIVERAIS,0,LA RIVERAIS (44031_C315),LA RIVERAIS (44124_C091)
THOMASSI,0,LA THOMASSIERE (44031_C386),LA THOMASSIERE (44124_C143)
