mot_commun,ld,nom,homonymes
CHENES, ,RUE DES CHENES (44090_0019),CHE DES CHENES (44188_0084) + RUE DES CHENES (44188_0515)
EGLISE, ,PL DE L EGLISE (44090_0001),PL DE L EGLISE (44188_0120)
FRENES, ,RUE DES FRENES (44090_0021),RUE DES FRENES (44188_0175)
MAGNOLIA, ,RUE DES MAGNOLIAS (44090_0027),RUE DES MAGNOLIAS (44188_0245)
MOULIN, ,RUE DU MOULIN (44090_0004),RUE DU MOULIN (44188_0363)
NANTES, ,RUE DE NANTES (44090_0005),AV DE NANTES (44188_0304)
SAULES, ,RUE DES SAULES (44090_0024),RUE DES SAULES (44188_0441)
AIR,0,BEL AIR (44090_B029),BEL AIR (44188_B096)
BROSSE,0,LA BROSSE (44090_B063),LA BROSSE (44188_B206)
LANDES,0,LES LANDES (44090_B326),LES LANDES (44188_C081)
LANDES,0,PIECE DES LANDES (44090_B562),PIECE DES LANDES (44188_C862)
MARIE,0,SAINTE MARIE (44090_B778),SAINTE MARIE (44188_D489)
OASIS,0,L OASIS (44090_B378),L OASIS (44188_C251)
SAUZAIE,0,LA SAUZAIE (44090_B782),LA SAUZAIE (44188_D500)
VIGNES,0,LES GRANDES VIGNES (44090_B264),LES GRANDES VIGNES (44188_B896)
