mot_commun,ld,nom,homonymes
EGLISE, ,PL DE L EGLISE (44178_0059),RUE DE L EGLISE (44186_0180)
PRE, ,RUE DU GRAND PRE (44178_0065),IMP DU GRAND PRE (44186_0206)
TENU, ,RUE DU TENU (44178_0157),RUE DU TENU (44186_0500)
BOURG,0,LE BOURG (44178_B074),LE BOURG (44186_B126)
CLOS,0,LE CLOS (44178_B121),LE CLOS (44186_B245)
CORMIER,0,LE CORMIER (44178_B164),LE CORMIER (44186_B351)
EPINE,0,L EPINE (44178_B198),L EPINE (44186_B396)
FAISSANT,0,LE PORT FAISSANT (44178_B780),LE PORT FAISSANT (44186_C359)
GRENOUIL,0,LA GRENOUILLERE (44178_B328),LA GRENOUILLERE (44186_B615)
LANDES,0,LES HAUTES LANDES (44178_B350),LES HAUTES LANDES (44186_B647)
LANDES,0,LES LANDES (44178_B395),LES LANDES (44186_B747)
NOE,0,LA NOE (44178_B463),LA NOE (44186_B867)
PAS,0,LE PAS (44178_B549),LE PAS (44186_B923)
SURCHAUD,0,LE SURCHAUD (44178_B987),LE SURCHAUD (44186_C648)
VERGER,0,LE PETIT VERGER (44178_B610),LE PETIT VERGER (44186_C025)
VIGNEAU,0,LE VIGNEAU (44178_C089),LE VIGNEAU (44186_C797)
