mot_commun,ld,nom,homonymes
BOCAGE, ,CHEM DU BOCAGE (44070_2041),RUE DU BOCAGE (44071_0019)
BOIS, ,ALL DU BOIS (44070_0018),RUE DU BOIS (44071_0307) + IMP DU BOIS (44071_0308)
CHATEAU, ,RUE DU CHATEAU (44070_0555),RUE DU CHATEAU (44071_0070) + ALL DU CHATEAU (44071_0069)
CLAIRIER, ,ALL DE LA CLAIRIERE (44070_0044),RUE DE LA CLAIRIERE (44071_0078)
CLISSON, ,RTE DE CLISSON (44070_0035),RTE DE CLISSON (44071_0080)
EPINETTE, ,RUE DES EPINETTES (44070_0145),RUE DES EPINETTES (44071_0100)
FORGES, ,ALL DES FORGES (44070_0154),RUE DES FORGES (44071_0140)
GARENNE, ,CHE DE LA GARENNE (44070_0161),RUE DE LA GARENNE (44071_0148)
GARENNE, ,RUE DE LA GARENNE (44070_0162),RUE DE LA GARENNE (44071_0148)
LANDES, ,CHE DES LANDES (44070_0250),CHE DES LANDES (44071_0350)
LILAS, ,IMP DES LILAS (44070_0254),IMP DES LILAS (44071_0152)
MESANGES, ,ALL DES MESANGES (44070_0264),IMP DES MESANGES (44071_0161)
NEFLIERS, ,RUE DES NEFLIERS (44070_0301),RLE DES NEFLIERS (44071_0162)
PARADIS, ,IMP DU PARADIS (44070_0304),RUE DU PARADIS (44071_0339)
PARADIS, ,RUE DU PARADIS (44070_0303),RUE DU PARADIS (44071_0339)
PATIS, ,RUE DU PATIS (44070_0582),RUE DU PATIS (44071_0342) + IMP DU PATIS (44071_0341)
PRES, ,IMP DES PRES (44070_0409),RUE DES PRES (44071_0299)
ROSIERS, ,RUE DES ROSIERS (44070_0411),RUE DES ROSIERS (44071_0246) + IMP DES ROSIERS (44071_0245)
SPORTS, ,ALL DES SPORTS (44070_0428),RUE DES SPORTS (44071_0345)
TILLEULS, ,PL DES TILLEULS (44070_0431),IMP DES TILLEULS (44071_0269)
TOURNEBR, ,IMP TOURNEBRIDE (44070_0593),TOURNEBRIDE (44071_B368)
TREILLE, ,RUE DE LA TREILLE (44070_0435),RUE DE LA TREILLE (44071_0270)
VIGNES, ,CHEM DES VIGNES (44070_0595),RUE DES VIGNES (44071_0280) + IMP DES VIGNES (44071_0278)
VIGNES, ,RUE DES VIGNES (44070_0541),RUE DES VIGNES (44071_0280) + IMP DES VIGNES (44071_0278)
BOIS,0,LE PETIT BOIS (44070_B151),LE PETIT BOIS (44071_B246)
BOURG,0,LE BOURG (44070_B017),LE BOURG (44071_B048)
CAILLERI,0,LA CAILLERIE (44070_B030),LA CAILLERIE (44071_B055)
PARADIS,0,LE PARADIS (44070_B142),LE PARADIS (44071_B224)
PATIS,0,LE PATIS (44070_B143),LE PATIS (44071_B231)
VERGER,0,LE VERGER (44070_B226),LE VERGER (44071_B378)
