mot_commun,ld,nom,homonymes
RIVIERE, ,CHE DE LA RIVIERE (44199_1020),CHE DE LA RIVIERE (44218_0340)
BARRE,0,LA BARRE (44199_B014),LA BARRE (44218_B014)
BOURG,0,LE BOURG (44199_B080),LE BOURG (44218_B057)
BRULERIE,0,LA BRULERIE (44199_B102),LA BRULERIE (44218_B076)
CHAMP,0,LE GRAND CHAMP (44199_B538),LE GRAND CHAMP (44218_B407)
CHAUSSEE,0,LA CHAUSSEE (44199_B347),LA CHAUSSEE (44218_B220)
CHAUSSEE,0,LES CHAUSSEES (44199_B348),LES CHAUSSEES (44218_B221)
CLOS,0,LE GRAND CLOS (44199_B544),LE GRAND CLOS (44218_B418)
COUR,0,LA COUR (44199_B441),LA COUR (44218_B329)
ENCLOSE,0,L ENCLOSE (44199_B478),L ENCLOSE (44218_B363)
HERSES,0,LES HERSES (44199_B638),LES HERSES (44218_B524)
JAUNAIS,0,LA JAUNAIS (44199_B657),LA JAUNAIS (44218_B559)
LANDE,0,LA LANDE (44199_B665),LA LANDE (44218_B570)
PONT,0,LE PONT (44199_C084),LE PONT (44218_B906)
RECULERI,0,LA RECULERIE (44199_C325),LA RECULERIE (44218_C163)
TERTRE,0,LE TERTRE (44199_C404),LE TERTRE (44218_C209)
