mot_commun,ld,nom,homonymes
ACACIAS, ,ALL DES ACACIAS (44055_0020),RUE DES ACACIAS (44151_0300)
BRIERE, ,ALL DE LA BRIERE (44055_0613),RUE DE LA BRIERE (44151_0390)
CHAPELLE, ,ALL DE LA CHAPELLE (44055_0770),RUE DE LA CHAPELLE (44151_0415)
CHATAIGN, ,ALL DES CHATAIGNIERS (44055_0777),RUE DES CHATAIGNIERS (44151_0423)
CHENES, ,CHE DES CHENES (44055_0795),RUE DES CHENES (44151_0018)
CLOS, ,AV DU GRAND CLOS (44055_1530),IMP DU GRAND CLOS (44151_0535)
CLOS, ,PL DU GRAND CLOS (44055_1535),IMP DU GRAND CLOS (44151_0535)
COLOMBES, ,AV DES COLOMBES (44055_0891),RUE DES COLOMBES (44151_0468)
COURLIS, ,ALL DES COURLIS (44055_0950),RUE DES COURLIS (44151_0024)
FRENES, ,ALL DES FRENES (44055_1340),IMP DES FRENES (44151_0052)
GUERANDE, ,RTE DE GUERANDE (44055_1575),RTE DE GUERANDE (44151_0540)
GUILLAUM, ,RTE DE LA GREE GUILLAUME (44055_1572),RTE DE LA GREE GUILLAUME (44151_0538)
IRIS, ,AV DES IRIS (44055_1790),RUE DES IRIS (44151_0072)
KERQUESS, ,RTE DE KERQUESSAUD (44055_1951),RTE DE KERQUESSAUD (44151_0611) + IMP DE KERQUESSAUD (44151_0610)
MEUNIER, ,RTE DU MEUNIER (44055_2517),IMP DU MEUNIER (44151_0645)
NENUPHAR, ,ALL DES NENUPHARS (44055_2600),IMP DES NENUPHARS (44151_0175)
NEUF, ,RTE DU PARC NEUF (44055_2761),RUE DU PARC NEUF (44151_0675)
PRUNUS, ,AV DES PRUNUS (44055_3090),RUE DES PRUNUS (44151_0725)
ROSEAUX, ,AV DES ROSEAUX (44055_3235),IMP DES ROSEAUX (44151_0209)
SAULES, ,ALL DES SAULES (44055_3405),IMP DES SAULES (44151_0220)
SORBIERS, ,AV DES SORBIERS (44055_3430),RUE DES SORBIERS (44151_0765)
VIGNES, ,CHE DES VIGNES (44055_3735),IMP DES VIGNES (44151_0803)
NEUF,0,LE PARC NEUF (44055_B267),LE PARC NEUF (44151_B294)
