mot_commun,ld,nom,homonymes
1, ,CR 1 (44120_0021),CR 1 (44166_0010)
1, ,VC 1 (44120_0025),CR 1 (44166_0010)
2, ,VC 2 (44120_0026),CR 2 (44166_0011)
723, ,D 723 (44120_0023),D 723 (44166_0014)
AIR, ,RUE DE BEL AIR (44120_0080),RUE DE BEL AIR (44166_0077)
BAC, ,RUE DU BAC (44120_0045),RUE DU BAC (44166_0060)
CHATEAU, ,RUE DU CHATEAU (44120_0180),RUE DU CHATEAU (44166_0200)
CHAUMIER, ,CHEM DE LA CHAUMIERE (44120_0190),CHE DE LA CHAUMIERE (44166_0222)
DAMES, ,RUE DES DAMES (44120_0320),RUE DES DAMES (44166_0340)
FONTAINE, ,IMP DE LA FONTAINE (44120_0450),RUE DE LA FONTAINE (44166_0440)
GOUGES, ,ALL OLYMPE DE GOUGES (44120_0726),RUE OLYMPE DE GOUGES (44166_0779)
JAURES, ,RUE JEAN JAURES (44120_0605),RUE JEAN JAURES (44166_0602)
JONQUILL, ,ALL DES JONQUILLES (44120_0614),RUE DES JONQUILLES (44166_0621)
LAUNAY, ,CHEM DE LAUNAY (44120_0661),CHE DE LAUNAY (44166_1176)
LILAS, ,ALL DES LILAS (44120_0660),RUE DES LILAS (44166_0670)
MICHEL, ,IMP LOUISE MICHEL (44120_0670),RUE LOUISE MICHEL (44166_0690)
MITTERRA, ,AV FRANCOIS MITTERRAND (44120_0455),RUE FRANCOIS MITTERRAND (44166_0455)
MOULIN, ,CHE DU MOULIN (44120_0698),RUE DU MOULIN (44166_0760)
MOULIN, ,RUE DU MOULIN (44120_0699),RUE DU MOULIN (44166_0760)
PAIX, ,ALL DE LA PAIX (44120_0729),RUE DE LA PAIX (44166_0860)
PAIX, ,RUE DE LA PAIX (44120_0730),RUE DE LA PAIX (44166_0860)
PRIEURE, ,RUE DU PRIEURE (44120_0840),RUE DU PRIEURE (44166_0980)
PRIMEVER, ,ALL DES PRIMEVERES (44120_0845),IMP DES PRIMEVERES (44166_0999) + RUE DES PRIMEVERES (44166_1000)
SURCHAUD, ,CHEM DU SURCHAUD (44120_0919),CHE DU SURCHAUD (44166_1172) + RUE DU SURCHAUD (44166_1171)
VERGER, ,RUE DU VERGER (44120_0936),RUE DU VERGER (44166_1190)
LANDES,0,LA METAIRIE DES LANDES (44120_B341),LA METAIRIE DES LANDES (44166_B285)
