mot_commun,ld,nom,homonymes
LANDE, ,CHE DE LA LANDE (44011_0300),CHE DE LA LANDE (44147_0040)
THUYAS, ,RUE DES THUYAS (44011_0661),CITE DES THUYAS (44147_A007) + RUE DES THUYAS (44147_0098)
BELLEVUE,0,BELLEVUE (44011_B061),BELLEVUE (44147_C317)
BRULIS,0,LE BRULIS (44011_B088),LE BRULIS (44147_B083)
CHENAIE,0,LA CHENAIE (44011_B447),LA CHENAIE (44147_B314)
GARENNES,0,LES GARENNES (44011_B568),LES GARENNES (44147_B472)
MARE,0,LA MARE (44011_B768),LA MARE (44147_B687)
METAIRIE,0,LA GRANDE METAIRIE (44011_B622),LA GRANDE METAIRIE (44147_B528)
NOUE,0,LA NOUE (44011_B817),LA NOUE (44147_B721)
NOUETTE,0,LA NOUETTE (44011_B829),LA NOUETTE (44147_B725)
NOUETTES,0,LES NOUETTES (44011_B830),LES NOUETTES (44147_B726)
PERRIERE,0,LA PERRIERE (44011_B883),LA PERRIERE (44147_B768)
PLESSIS,0,LE PLESSIS (44011_C076),LE PLESSIS (44147_B904)
ROCHER,0,LE ROCHER (44011_C316),LE ROCHER (44147_C115)
ROSIERS,0,LES ROSIERS (44011_C321),LES ROSIERS (44147_C117)
TOULON,0,LE TOULON (44011_C346),LE TOULON (44147_C156)
VERGER,0,LE VERGER (44011_C358),LE VERGER (44147_C180)
