mot_commun,ld,nom,homonymes
CHENE, ,CHE DU CHENE (44161_0047),RTE DU CHENE (44196_0016)
COUGOU, ,RTE DU COUGOU (44161_0055),RTE DU COUGOU (44196_0020)
GARE, ,RUE DE LA GARE (44161_0120),RUE DE LA GARE (44196_0002)
BARRE,0,LA BARRE (44161_B007),LA BARRE (44196_B004)
BOURG,0,LE BOURG (44161_B103),LE BOURG (44196_B014)
GARE,0,LA GARE (44161_B359),LA GARE (44196_B162)
JOSEPH,0,SAINT JOSEPH (44161_B858),SAINT JOSEPH (44196_B163)
MARIE,0,SAINTE MARIE (44161_B864),SAINTE MARIE (44196_B145)
NEUF,0,LE CLOS NEUF (44161_B254),LE CLOS NEUF (44196_B160)
RIVIERE,0,LA RIVIERE (44161_B851),LA RIVIERE (44196_B169)
