mot_commun,ld,nom,homonymes
BLANCHE, ,RUE DE LA BLANCHE (44040_0115),IMP DE LA BLANCHE (44145_0004)
CASTIERE, ,CHE DE LA CASTIERE (44040_0200),LOT DE LA CASTIERE (44145_A014) + RTE DE LA CASTIERE (44145_0007)
CHAUMES, ,LOT DES CHAUMES (44040_A013),LOT DES CHAUMES (44145_A017) + RUE DES CHAUMES (44145_0006)
CHAUMES, ,RUE DES CHAUMES (44040_0225),RUE DES CHAUMES (44145_0006) + LOT DES CHAUMES (44145_A017)
POSTE, ,PL DE LA POSTE (44040_0051),PL DE LA POSTE (44145_0055)
ROCHES, ,CHE DES ROCHES (44040_0540),AV DES ROCHES (44145_0061)
SPORTS, ,RUE DES SPORTS (44040_0558),AV DES SPORTS (44145_0062)
AIR,0,BEL AIR (44040_B029),BEL AIR (44145_B037)
BARONNER,0,LA BARONNERIE (44040_B011),LA BARONNERIE (44145_B017)
BOURG,0,LE BOURG (44040_B066),LE BOURG (44145_B068)
CASSE,0,LA CASSE (44040_B110),LA CASSE (44145_B104)
EPINARDS,0,LES EPINARDS (44040_B189),LES EPINARDS (44145_B242)
GRANGE,0,LA GRANGE (44040_B334),LA GRANGE (44145_B379)
PARC,0,LE PARC (44040_B518),LE PARC (44145_B654)
PAVILLON,0,LE PAVILLON (44040_B540),LE PAVILLON (44145_B672)
POTERIE,0,LA POTERIE (44040_B829),LA POTERIE (44145_B945)
RENARDIE,0,LES RENARDIERES (44040_B918),LES RENARDIERES (44145_C093)
