mot_commun,ld,nom,homonymes
CHENES, ,ALL DES CHENES (44051_0505),RUE DES CHENES (44086_0150)
GARE, ,RUE DE LA GARE (44051_0930),RUE DE LA GARE (44086_0270)
RONDE, ,RUE DE RONDE (44051_1935),RUE DE RONDE (44086_0470)
AIR,0,BEL AIR (44051_B056),BEL AIR (44086_B036)
BREIL,0,LE BREIL (44051_B180),LE BREIL (44086_B098)
BRUERE,0,LA BRUERE (44051_B191),LA BRUERE (44086_C461)
CHATEAU,0,LE CHATEAU (44051_B292),LE CHATEAU (44086_B173)
CLEUSE,0,LA CLEUSE (44051_B336),LA CLEUSE (44086_B197)
DOMAINE,0,LE GRAND DOMAINE (44051_B750),LE GRAND DOMAINE (44086_B486)
ETANG,0,L ETANG (44051_B670),L ETANG (44086_C420)
GARE,0,LA GARE (44051_B725),LA GARE (44086_B464)
GREE,0,LA GREE (44051_B810),LA GREE (44086_B538)
MORTIER,0,LE MORTIER (44051_B994),LE MORTIER (44086_B671)
PATIS,0,LE PATIS (44051_C046),LE PATIS (44086_B706)
TOUCHE,0,LA TOUCHE (44051_C738),LA TOUCHE (44086_C319)
VERT,0,LE CHENE VERT (44051_C471),LE CHENE VERT (44086_B188)
