mot_commun,ld,nom,homonymes
CHAUSSEE, ,RUE DE LA CHAUSSEE (44081_0280),RUE DE LA CHAUSSEE (44206_0004)
EGLISE, ,PL DE L EGLISE (44081_0460),RUE DE L EGLISE (44206_0006)
EGLISE, ,RUE DE L EGLISE (44081_0440),RUE DE L EGLISE (44206_0006)
FORET, ,RUE DE LA FORET (44081_0472),RUE DE LA FORET (44206_0010)
NANTES, ,RTE DE NANTES (44081_0741),RUE DE NANTES (44206_0050)
NANTES, ,RUE DE NANTES (44081_0740),RUE DE NANTES (44206_0050)
STADE, ,RUE DU STADE (44081_1092),RUE DU STADE (44206_0110)
AIR,0,BEL AIR (44081_B077),BEL AIR (44206_B058)
BARRES,0,LES BARRES (44081_B058),LES BARRES (44206_B008)
CHAMP,0,LE GRAND CHAMP (44081_B841),LE GRAND CHAMP (44206_C936)
CORMIER,0,LE CORMIER (44081_B427),LE CORMIER (44206_B307)
COUDRAIS,0,LA COUDRAIS (44081_B442),LA COUDRAIS (44206_B342)
ESPERANC,0,L ESPERANCE (44081_B591),L ESPERANCE (44206_B416)
HAIE,0,LA HAIE (44081_C075),LA HAIE (44206_B954)
MOULIN,0,PIECE DU MOULIN (44081_D036),PIECE DU MOULIN (44206_C328)
NOUE,0,LA NOUE (44081_C444),LA NOUE (44206_C169)
POIRIERE,0,LES POIRIERES (44081_D155),LES POIRIERES (44206_C948)
ROUSSELI,0,LA ROUSSELIERE (44081_D747),LA ROUSSELIERE (44206_C733)
VERTE,0,LA CROIX VERTE (44081_B508),LA CROIX VERTE (44206_B359)
VIOLIERE,0,LA VIOLIERE (44081_E003),LA VIOLIERE (44206_C917)
VUE,0,BELLE VUE (44081_B083),BELLE VUE (44206_B069)
