mot_commun,ld,nom,homonymes
BELLEVUE,0,BELLEVUE (44011_B061),BELLEVUE (44034_B027)
BRILLERE,0,LA BRILLERE (44011_B086),LA BRILLERE (44034_B063)
BRULIS,0,LE BRULIS (44011_B088),LE BRULIS (44034_B069)
CHENE,0,LE GROS CHENE (44011_B656),LE GROS CHENE (44034_B448)
CLOS,0,LE GRAND CLOS (44011_B587),LE GRAND CLOS (44034_B402)
CLOTEAUX,0,LES CLOTEAUX (44011_B489),LES CLOTEAUX (44034_B324)
LANDES,0,LE HAUT DES LANDES (44011_B670),LE HAUT DES LANDES (44034_B457)
LONG,0,LE CHAMP LONG (44011_B409),LE CHAMP LONG (44034_B271)
PERRIERE,0,LA PERRIERE (44011_B883),LA PERRIERE (44034_B597)
SOLEIL,0,BEAU SOLEIL (44011_B052),BEAU SOLEIL (44034_B957)
TOULON,0,LE TOULON (44011_C346),LE TOULON (44034_B891)
VERGER,0,LE VERGER (44011_C358),LE VERGER (44034_B899)
