mot_commun,ld,nom,homonymes
GRENOUIL, ,RUE DE LA GRENOUILLERE (44154_1294),RTE DE LA GRENOUILLERE (44182_0960)
HIRONDEL, ,ALL DES HIRONDELLES (44154_1450),IMP DES HIRONDELLES (44182_0995)
HORTENSI, ,ALL DES HORTENSIAS (44154_1470),AV DES HORTENSIAS (44182_1010)
HUGO, ,AV VICTOR HUGO (44154_2950),AV VICTOR HUGO (44182_2740)
IRIS, ,AV DES IRIS (44154_1480),IMP DES IRIS (44182_1014)
JASMINS, ,ALL DES JASMINS (44154_1490),IMP DES JASMINS (44182_1150)
LILAS, ,ALL DES LILAS (44154_1738),RUE DES LILAS (44182_1130)
LOGIS, ,AV DU VIEUX LOGIS (44154_2960),AV DU VIEUX LOGIS (44182_2780)
LOTI, ,ALL PIERRE LOTI (44154_2290),RUE PIERRE LOTI (44182_1600)
LUCIOLES, ,ALL DES LUCIOLES (44154_1779),IMP DES LUCIOLES (44182_1139)
MARCHE, ,PL DU MARCHE (44154_1830),RUE DU MARCHE (44182_1252)
MESANGES, ,AV DES MESANGES (44154_1960),ALL DES MESANGES (44182_1256)
MIMOSAS, ,ALL DES MIMOSAS (44154_2000),AV DES MIMOSAS (44182_1270)
MOINEAUX, ,ALL DES MOINEAUX (44154_2021),IMP DES MOINEAUX (44182_1272)
MOINEAUX, ,IMP DES MOINEAUX (44154_2024),IMP DES MOINEAUX (44182_1272)
MOUETTES, ,ALL DES MOUETTES (44154_2060),CHE DES MOUETTES (44182_0420)
MUGUET, ,ALL DU MUGUET (44154_2085),AV DU MUGUET (44182_1303)
NANTES, ,AV DE NANTES (44154_2091),AV DE NANTES (44182_1360)
OCEAN, ,BD DE L OCEAN (44154_2140),BD DE L OCEAN (44182_1400)
ORMEAUX, ,ALL DES ORMEAUX (44154_2150),IMP DES ORMEAUX (44182_1467)
PEUPLIER, ,ALL DES PEUPLIERS (44154_2250),RUE DES PEUPLIERS (44182_1547)
PINS, ,ALL DES PINS (44154_2310),AV DES PINS (44182_1640) + ALL DES PINS (44182_1639)
PLAGE, ,ALL DE LA PLAGE (44154_2330),AV DE LA PLAGE (44182_1700)
PLATANES, ,ALL DES PLATANES (44154_2350),IMP DES PLATANES (44182_1749)
PORNIC, ,RTE DE PORNIC (44154_2400),RUE DE PORNIC (44182_1759)
PORNIC, ,RUE DE PORNIC (44154_2391),RUE DE PORNIC (44182_1759)
PORT, ,AV DU PORT (44154_2410),RUE DU PORT (44182_1825)
POSTE, ,RUE DE LA POSTE (44154_2415),PL DE LA POSTE (44182_1830)
REVEAU, ,CHE DU REVEAU (44154_2515),CHEM DU REVEAU (44182_2305)
ROITELET, ,ALL DES ROITELETS (44154_2570),ALL DES ROITELETS (44182_2330)
ROSES, ,ALL DES ROSES (44154_2600),AV DES ROSES (44182_2340) + IMP DES ROSES (44182_2341)
ROUSSELL, ,CHE DE LA ROUSSELLERIE (44154_2621),RTE DE LA ROUSSELLERIE (44182_2360) + RUE DE LA ROUSSELLERIE (44182_2361)
SOURCE, ,ALL DE LA SOURCE (44154_2745),RTE DE LA SOURCE (44182_2520)
SPORTS, ,AV DES SPORTS (44154_2747),AV DES SPORTS (44182_2600)
STERNES, ,IMP DES STERNES (44154_2762),IMP DES STERNES (44182_2626)
TOURTERE, ,AV DES TOURTERELLES (44154_2842),IMP DES TOURTERELLES (44182_2723)
TROENES, ,ALL DES TROENES (44154_2857),RUE DES TROENES (44182_2730)
VAGUE, ,PL DU PETIT VAGUE (44154_2246),PL DU PETIT VAGUE (44182_1538)
VENTS, ,RUE DES QUATRE VENTS (44154_2467),RUE DES QUATRE VENTS (44182_1944)
VERTS, ,ALL DES CHENES VERTS (44154_0549),AV DES CHENES VERTS (44182_0380)
VERTS, ,AV DES CHENES VERTS (44154_0550),AV DES CHENES VERTS (44182_0380)
VIOLETTE, ,AV DES VIOLETTES (44154_2990),IMP DES VIOLETTES (44182_2850)
