mot_commun,ld,nom,homonymes
BOUVRON, ,RTE DE BOUVRON (44015_0060),RTE DE BOUVRON (44056_0040)
CAMELIAS, ,LOT DES CAMELIAS (44015_A030),IMP DES CAMELIAS (44056_0042)
CAMELIAS, ,RUE DES CAMELIAS (44015_0083),IMP DES CAMELIAS (44056_0042)
CHENES, ,RTE DES CHENES (44015_1118),RUE DES CHENES (44056_0062)
GAULLE, ,RUE CHARLES DE GAULLE (44015_0091),RUE CHARLES DE GAULLE (44056_0058)
MAI, ,RUE DU 8 MAI (44015_0348),RUE DU 8 MAI (44056_0067)
MOULIN, ,CHE DU MOULIN (44015_0412),RUE DU MOULIN (44056_0093)
NOVEMBRE, ,RUE DU 11 NOVEMBRE (44015_0493),RUE DU 11 NOVEMBRE (44056_0097)
RABINE, ,IMP DE LA RABINE (44015_1154),CHE DE LA RABINE (44056_0129)
VERNE, ,BD JULES VERNE (44015_0385),RUE JULES VERNE (44056_0071)
AIR,0,BEL AIR (44015_B033),BEL AIR (44056_B057)
BALLERIE,0,LA BALLERIE (44015_B017),LA BALLERIE (44056_B026)
BECHIS,0,LE BECHIS (44015_B032),LE BECHIS (44056_B049)
BELLEVUE,0,BELLEVUE (44015_B037),BELLEVUE (44056_B060)
BLANCHET,0,LA BLANCHETAIS (44015_B042),LA BLANCHETAIS (44056_B084)
BOIS,0,LE GRAND BOIS (44015_B357),LE GRAND BOIS (44056_C033)
BOURG,0,LE BOURG (44015_B078),LE BOURG (44056_B295)
BREHONNA,0,LA BREHONNAIS (44015_B085),LA BREHONNAIS (44056_B306)
BREIL,0,LE BREIL (44015_B086),LE BREIL (44056_B307)
BROSSAIS,0,LE BROSSAIS (44015_B089),LE BROSSAIS (44056_B318)
BROSSAIS,0,LES BROSSAIS (44015_B088),LES BROSSAIS (44056_B319)
CARREE,0,LA CARREE (44015_B109),LA CARREE (44056_B351)
CHAUSSEE,0,LA CHAUSSEE (44015_B146),LA CHAUSSEE (44056_B429)
CROIX,0,LA CROIX (44015_B922),LA CROIX (44056_B836)
GARE,0,LA GARE (44015_B339),LA GARE (44056_C011)
GARENNE,0,LA GARENNE (44015_B343),LA GARENNE (44056_C012)
GRAVIER,0,LE GRAVIER (44015_B385),LE GRAVIER (44056_C089)
GUERINAI,0,LA GUERINAIS (44015_B402),LA GUERINAIS (44056_C104)
GUILLARD,0,LA GUILLARDAIS (44015_B942),LA GUILLARDAIS (44056_C111)
HAMONAIS,0,LA HAMONAIS (44015_B408),LA HAMONAIS (44056_C122)
HAVARDAI,0,LA HAVARDAIS (44015_B421),LA HAVARDAIS (44056_C135)
LANDE,0,LA LANDE (44015_B457),LA LANDE (44056_C173)
LANDE,0,LA PETITE LANDE (44015_B601),LA PETITE LANDE (44056_C491)
LANDES,0,LES LANDES (44015_B482),LES LANDES (44056_C213)
MADELEIN,0,LA MADELEINE (44015_B501),LA MADELEINE (44056_C233)
MARTINAI,0,LA MARTINAIS (44015_B511),LA MARTINAIS (44056_C254)
MOTTAIS,0,LES MOTTAIS (44015_B540),LES MOTTAIS (44056_C292)
NOE,0,LA NOE (44015_B554),LA NOE (44056_C305)
ORME,0,L ORME (44015_B573),L ORME (44056_C327)
PIECE,0,LA GRANDE PIECE (44015_B370),LA GRANDE PIECE (44056_C069)
PRE,0,LE GRAND PRE (44015_B364),LE GRAND PRE (44056_C051)
PRISES,0,LES PRISES (44015_B740),LES PRISES (44056_D026)
RIDELAIS,0,LA RIDELAIS (44015_B761),LA RIDELAIS (44056_D051)
ROCHER,0,LE ROCHER (44015_B775),LE ROCHER (44056_D063)
ROND,0,LE CHENE ROND (44015_B150),LE CHENE ROND (44056_B455)
TERRIER,0,LE TERRIER (44015_B824),LE TERRIER (44056_D120)
VALLEE,0,LA VALLEE (44015_B843),LA VALLEE (44056_D254)
VERT,0,LE CHENE VERT (44015_B151),LE CHENE VERT (44056_B456)
