mot_commun,ld,nom,homonymes
CHAUVE, ,RTE DE CHAUVE (44005_0040),RTE DE CHAUVE (44187_0080)
CHAUVE, ,RUE DE CHAUVE (44005_0041),RTE DE CHAUVE (44187_0080)
CHENES, ,IMP DES CHENES (44005_0042),LOT DES CHENES (44187_A083)
EGLISE, ,PL DE L EGLISE (44005_0079),PL DE L EGLISE (44187_0160)
EGLISE, ,RUE DE L EGLISE (44005_0080),PL DE L EGLISE (44187_0160)
GARE, ,RUE DE LA GARE (44005_0105),RUE DE LA GARE (44187_0200)
MEUNIER, ,IMP DU MEUNIER (44005_0106),IMP DU MEUNIER (44187_0302)
NANTES, ,RUE DE NANTES (44005_0111),RUE DE NANTES (44187_0331) + RTE DE NANTES (44187_0332)
PORNIC, ,RUE DE PORNIC (44005_0131),RUE DE PORNIC (44187_0420)
PRIEURE, ,RUE DU PRIEURE (44005_0133),RUE DU PRIEURE (44187_0481)
ROCHER, ,ALL DU ROCHER (44005_0139),IMP DU ROCHER (44187_0565)
ROCHER, ,RUE DU ROCHER (44005_0140),IMP DU ROCHER (44187_0565)
CHAPELLE,0,LA CHAPELLE (44005_B163),LA CHAPELLE (44187_B226)
CHEMINS,0,LES QUATRE CHEMINS (44005_B809),LES QUATRE CHEMINS (44187_D019)
CROIX,0,LA CROIX (44005_B213),LA CROIX (44187_B346)
LANDAS,0,LE LANDAS (44005_B390),LE LANDAS (44187_B782)
MOULIN,0,CARTRON DU MOULIN (44005_B140),CARTRON DU MOULIN (44187_B179)
NEUVE,0,LA MAISON NEUVE (44005_B415),LA MAISON NEUVE (44187_B835)
NOE,0,LA NOE (44005_B487),LA NOE (44187_B989)
PLATE,0,LA PIECE PLATE (44005_B705),LA PIECE PLATE (44187_C572)
POIRIER,0,LE POIRIER (44005_B731),LE POIRIER (44187_C616)
