mot_commun,ld,nom,homonymes
CAMELIAS, ,RUE DES CAMELIAS (44079_0113),RUE DES CAMELIAS (44141_0042)
AVENEAU,0,L AVENEAU (44079_B006),L AVENEAU (44141_B012)
BORDAGE,0,LE BORDAGE (44079_B306),LE BORDAGE (44141_B045)
BOURG,0,LE BOURG (44079_B024),LE BOURG (44141_B047)
CORMIER,0,LE CORMIER (44079_B107),LE CORMIER (44141_B094)
COTEAU,0,LE COTEAU (44079_B108),LE COTEAU (44141_B095)
GIRAUDIE,0,LA PETITE GIRAUDIERE (44079_B215),LA PETITE GIRAUDIERE (44141_B374)
GRANGE,0,LA GRANGE (44079_B142),LA GRANGE (44141_B187)
LANDAIS,0,LE LANDAIS (44079_B164),LE LANDAIS (44141_B238)
LANDE,0,LA LANDE (44079_B324),LA LANDE (44141_B240)
PATIS,0,LE PATIS (44079_B198),LE PATIS (44141_B331)
RENOUERE,0,LA RENOUERE (44079_B274),LA RENOUERE (44141_B631)
ROBINIER,0,LA ROBINIERE (44079_B279),LA ROBINIERE (44141_B634)
