mot_commun,ld,nom,homonymes
107, ,D 107 (44047_0003),D 107 (44074_0010)
BART, ,RUE JEAN BART (44047_1232),QUAI JEAN BART (44074_0660)
BRIAND, ,PL ARISTIDE BRIAND (44047_0090),RUE ARISTIDE BRIAND (44074_0040)
BRUNELIE, ,RUE CHARLES BRUNELIERE (44047_0570),RUE CHARLES BRUNELIERE (44074_0280)
CHABOSSI, ,CITE DE LA CHABOSSIERE (44047_A060),RTE DE LA CHABOSSIERE (44074_0260)
DUQUESNE, ,RUE DUQUESNE (44047_0816),QUAI DUQUESNE (44074_0440)
GARE, ,CITE DE LA GARE (44047_A070),RUE DE LA GARE (44074_0569)
GARE, ,RTE DE LA GARE (44047_1000),RUE DE LA GARE (44074_0569)
GARE, ,RUE DE LA GARE (44047_1001),RUE DE LA GARE (44074_0569)
JAURES, ,RUE JEAN JAURES (44047_1240),RUE JEAN JAURES (44074_0700)
LILAS, ,IMP DES LILAS (44047_1362),PL DES LILAS (44074_0810)
MARTINIE, ,IMP DE LA MARTINIERE (44047_1468),PL DE LA MARTINIERE (44074_0880) + IMP DE LA MARTINIERE (44074_0879)
MOULIN, ,ALL DU MOULIN (44047_1568),RUE DU MOULIN (44074_0960) + QUAI DU MOULIN (44074_0919)
NANTES, ,RTE DE NANTES (44047_1595),AV DE NANTES (44074_1000)
OEILLETS, ,AV DES OEILLETS (44047_1677),PL DES OEILLETS (44074_1050)
PASTEUR, ,RUE PASTEUR (44047_1770),RUE PASTEUR (44074_1080)
REPUBLIQ, ,RUE DE LA REPUBLIQUE (44047_2030),RUE DE LA REPUBLIQUE (44074_1241) + PL DE LA REPUBLIQUE (44074_1220) + QUAI DE LA REPUBLIQUE (44074_1240)
ROSES, ,AV DES ROSES (44047_2094),PL DES ROSES (44074_1270)
SEMBAT, ,RUE MARCEL SEMBAT (44047_1410),RUE MARCEL SEMBAT (44074_0840)
THOMAS, ,RUE ALBERT THOMAS (44047_0010),RUE ALBERT THOMAS (44074_0020)
TILLEULS, ,AV DES TILLEULS (44047_2292),PL DES TILLEULS (44074_1330)
