mot_commun,ld,nom,homonymes
AJONCS, ,AV DES AJONCS (44109_0066),RUE DES AJONCS (44209_0003)
AMPERE, ,RUE AMPERE (44109_0244),RUE AMPERE (44209_0123)
BELLAY, ,RUE JOACHIM DU BELLAY (44109_4536),RUE JOACHIM DU BELLAY (44209_0157)
BOIS, ,PL DU PETIT BOIS (44109_6416),RUE DU PETIT BOIS (44209_0196)
BOULEAUX, ,AV DES BOULEAUX (44109_1117),IMP DES BOULEAUX (44209_0047)
BOUVREUI, ,ALL DES BOUVREUILS (44109_1182),IMP DES BOUVREUILS (44209_0048)
CAMPANUL, ,AV DES CAMPANULES (44109_1387),IMP DES CAMPANULES (44209_0052)
CHATAIGN, ,RUE DES CHATAIGNIERS (44109_1778),IMP DES CHATAIGNIERS (44209_0084)
CHAVAGNE, ,IMP DE CHAVAGNES (44109_1828),RTE DE CHAVAGNES (44209_0083) + TRA DE CHAVAGNES (44209_0079)
CLEMATIT, ,RUE DES CLEMATITES (44109_1955),IMP DES CLEMATITES (44209_0091)
COLIBRIS, ,VEN DES COLIBRIS (44109_2013),RUE DES COLIBRIS (44209_0099)
COQUELIC, ,AV DES COQUELICOTS (44109_2149),IMP DES COQUELICOTS (44209_0096)
COURLIS, ,IMP DES COURLIS (44109_2249),RUE DES COURLIS (44209_0373)
DESCARTE, ,RUE DESCARTES (44109_2420),AV DESCARTES (44209_0106)
ERABLES, ,PL DES ERABLES (44109_2861),IMP DES ERABLES (44209_0251)
ERDRE, ,RTE DE LA CHAPELLE SUR ERDRE (44109_1664),RTE DE LA CHAPELLE SUR ERDRE (44209_0081)
FAUVETTE, ,VEN DES FAUVETTES (44109_3039),RUE DES FAUVETTES (44209_0367)
FONTAINE, ,RUE JEAN DE LA FONTAINE (44109_4444),RUE JEAN DE LA FONTAINE (44209_0159)
FORGE, ,RLE DE LA FORGE (44109_3224),VEN DE LA FORGE (44209_0573)
FOUGERES, ,RUE DES FOUGERES (44109_3244),RUE DES FOUGERES (44209_0117)
FRENES, ,RUE DES FRENES (44109_3361),RUE DES FRENES (44209_0132)
GESVRES, ,RUE DE GESVRES (44109_3716),RTE DE GESVRES (44209_0140)
GESVRES, ,RUIS DE GESVRES (44109_X013),RTE DE GESVRES (44209_0140)
HIRONDEL, ,VEN DES HIRONDELLES (44109_4205),IMP DES HIRONDELLES (44209_0154)
IRIS, ,AV DES IRIS (44109_4353),RUE DES IRIS (44209_0156)
ISLES, ,PL DES ISLES (44109_4261),CHE DES ISLES (44209_0158)
JONQUILL, ,AV DES JONQUILLES (44109_4556),IMP DES JONQUILLES (44209_0256)
LANDES, ,RUE DES LANDES (44109_4771),RUE DES LANDES (44209_0161)
LAURIERS, ,AV DES LAURIERS (44109_4824),IMP DES LAURIERS (44209_0567)
LAURIERS, ,PL DES LAURIERS (44109_4825),IMP DES LAURIERS (44209_0567)
LAVOISIE, ,RUE LAVOISIER (44109_4844),AV LAVOISIER (44209_0168)
LIBERTE, ,BD DE LA LIBERTE (44109_4952),PL DE LA LIBERTE (44209_0235)
LIBERTE, ,PL DE LA LIBERTE (44109_4956),PL DE LA LIBERTE (44209_0235)
LILAS, ,AV DES LILAS (44109_4988),RUE DES LILAS (44209_0226)
MARAIS, ,CHE DES MARAIS (44109_5378),RUE DES MARAIS (44209_0176)
MAROT, ,RUE CLEMENT MAROT (44109_1964),RUE CLEMENT MAROT (44209_0094)
MESANGES, ,AV DES MESANGES (44109_5596),RUE DES MESANGES (44209_0229)
MIMOSAS, ,AV DES MIMOSAS (44109_5662),RUE DES MIMOSAS (44209_0169)
MONNAIE, ,PL DE LA MONNAIE (44109_5728),IMP DE LA MONNAIE (44209_0369) + RUE DE LA MONNAIE (44209_0368)
ORCHIDEE, ,AV DES ORCHIDEES (44109_6049),RUE DES ORCHIDEES (44209_0234)
PINSONS, ,ALL DES PINSONS (44109_6651),IMP DES PINSONS (44209_0197)
PRES, ,RUE DES PRES (44109_6952),LOT DES PRES (44209_A050)
RENNES, ,RPT DE RENNES (44109_7301),RUE DE RENNES (44209_0198)
RENNES, ,RTE DE RENNES (44109_7252),RUE DE RENNES (44209_0198)
RIVIERE, ,RUE DE LA RIVIERE (44109_7342),RUE DE LA RIVIERE (44209_0203)
ROITELET, ,ALL DES ROITELETS (44109_7433),RUE DES ROITELETS (44209_0374)
ROSERAIE, ,AV DE LA ROSERAIE (44109_7459),IMP DE LA ROSERAIE (44209_0387)
ROSES, ,AV DES ROSES (44109_7463),RUE DES ROSES (44209_0227)
ROSES, ,RUE DES ROSES (44109_7464),RUE DES ROSES (44209_0227)
ROSSIGNO, ,SQ DES ROSSIGNOLS (44109_7486),RUE DES ROSSIGNOLS (44209_0230)
SAND, ,RUE GEORGE SAND (44109_3652),RUE GEORGE SAND (44209_0126)
SAPINIER, ,AV DE LA SAPINIERE (44109_7822),IMP DE LA SAPINIERE (44209_0212)
SAULES, ,AV DES SAULES (44109_7834),RUE DES SAULES (44209_0372)
TORTIERE, ,IMP DE LA TORTIERE (44109_8132),RUE DE LA TORTIERE (44209_0216)
TOURTERE, ,AV DES TOURTERELLES (44109_8158),RUE DES TOURTERELLES (44209_0231)
TREBUCHE, ,PL SOPHIE TREBUCHET (44109_7939),IMP SOPHIE TREBUCHET (44209_0384)
NOUETTE,0,LA NOUETTE (44109_B126),LA NOUETTE (44209_B139)
RIVIERE,0,LA RIVIERE (44109_B165),LA RIVIERE (44209_B162)
