mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44153_0030),RUE DES ACACIAS (44197_0010)
CHATEAUB, ,RUE DE CHATEAUBRIANT (44153_0045),RTE DE CHATEAUBRIANT (44197_0191) + RUE DE CHATEAUBRIANT (44197_0190)
EGLISE, ,PL DE L EGLISE (44153_0445),PL DE L EGLISE (44197_0310)
AIR,0,BEL AIR (44153_B050),BEL AIR (44197_B059)
BIGNONS,0,LES BIGNONS (44153_B061),LES BIGNONS (44197_B072)
BLANC,0,LE PIGEON BLANC (44153_C366),LE PIGEON BLANC (44197_C893)
BOSSARDA,0,LA BOSSARDAIS (44153_B138),LA BOSSARDAIS (44197_B160)
BROSSE,0,LA BROSSE (44153_B175),LA BROSSE (44197_B193)
BUTTE,0,LA BUTTE (44153_B195),LA BUTTE (44197_B210)
CHENARDA,0,LA CHENARDAIS (44153_B332),LA CHENARDAIS (44197_B383)
CHERE,0,CHERE (44153_B352),CHERE (44197_B398)
CHESNAIE,0,LA CHESNAIE (44153_B354),LA CHESNAIE (44197_B400)
CLARAY,0,LE CLARAY (44153_B462),LE CLARAY (44197_B419)
DOUE,0,LA DOUE (44153_B593),LA DOUE (44197_B802)
FERRIERE,0,LA FERRIERE (44153_B637),LA FERRIERE (44197_B865)
GREES,0,LES GREES (44153_B833),LES GREES (44197_C049)
HAIES,0,LES HAIES (44153_B860),LES HAIES (44197_C098)
NOE,0,LA NOE (44153_C231),LA NOE (44197_C403)
PERRAY,0,LE PERRAY (44153_C276),LE PERRAY (44197_C572)
PLESSIS,0,LE PLESSIS (44153_C372),LE PLESSIS (44197_C916)
ROUGE,0,LA CROIX ROUGE (44153_B579),LA CROIX ROUGE (44197_B662)
