mot_commun,ld,nom,homonymes
CHENES, ,ALL DES CHENES (44028_0030),AV DES CHENES (44048_0009)
COTEAU, ,LOT DU COTEAU (44028_A007),RUE DU COTEAU (44048_0011)
LAUNAY, ,CHE DE LAUNAY (44028_0151),CHE DE LAUNAY (44048_0020)
MARRONNI, ,ALL DES MARRONNIERS (44028_0158),RUE DES MARRONNIERS (44048_0033)
AIR,0,BEL AIR (44028_B045),BEL AIR (44048_B047)
BOURG,0,LE BOURG (44028_B135),LE BOURG (44048_B132)
CORMIER,0,LE CORMIER (44028_B302),LE CORMIER (44048_B489)
LANDES,0,LES LANDES (44028_B628),LES LANDES (44048_B919)
LAUNAY,0,LAUNAY (44028_B635),LAUNAY (44048_B928)
NOUE,0,LA NOUE (44028_B717),LA NOUE (44048_C012)
NOUES,0,LES NOUES (44028_B721),LES NOUES (44048_C018)
PERRIERE,0,LA PERRIERE (44028_B835),LA PERRIERE (44048_C111)
RIVIERE,0,LA RIVIERE (44028_C223),LA RIVIERE (44048_C799)
SENSIVE,0,LA SENSIVE (44028_C270),LA SENSIVE (44048_C823)
SIMONIER,0,LA SIMONIERE (44028_C271),LA SIMONIERE (44048_C826)
VERT,0,LE CHENE VERT (44028_B231),LE CHENE VERT (44048_B318)
VIGNE,0,LA PETITE VIGNE (44028_B871),LA PETITE VIGNE (44048_C199)
