mot_commun,ld,nom,homonymes
CHENAIE,0,LA CHENAIE (44086_B183),LA CHENAIE (44197_B374)
CLEUSE,0,LA CLEUSE (44086_B197),LA CLEUSE (44197_B432)
EBEAUPIN,0,L EBEAUPIN (44086_B384),L EBEAUPIN (44197_B818)
FOSSES,0,LES FOSSES (44086_B426),LES FOSSES (44197_B901)
NOE,0,LA NOE (44086_B679),LA NOE (44197_C403)
PERRAY,0,LE PERRAY (44086_B720),LE PERRAY (44197_C572)
RIVIERE,0,LA RIVIERE (44086_C268),LA RIVIERE (44197_D384)
TOURILLO,0,LE TOURILLON (44086_C320),LE TOURILLON (44197_D472)
VERT,0,LE BOIS VERT (44086_B085),LE BOIS VERT (44197_B146)
VILLENEU,0,VILLENEUVE (44086_C368),VILLENEUVE (44197_D540)
