mot_commun,ld,nom,homonymes
ACACIAS, ,RUE DES ACACIAS (44164_0002),AV DES ACACIAS (44186_0010)
BOURGNEU, ,RTE DE BOURGNEUF (44164_0040),RUE DE BOURGNEUF (44186_0120)
EGLISE, ,PL DE L EGLISE (44164_0110),RUE DE L EGLISE (44186_0180)
ERABLES, ,ALL DES ERABLES (44164_0111),AV DES ERABLES (44186_0186)
GARE, ,RUE DE LA GARE (44164_0120),RUE DE LA GARE (44186_0197)
PELLERIN, ,RTE DU PELLERIN (44164_0134),RTE DU PELLERIN (44186_0395)
PRUNUS, ,ALL DES PRUNUS (44164_0136),AV DES PRUNUS (44186_0430)
ABREUVOI,0,L ABREUVOIR (44164_B001),L ABREUVOIR (44186_C812)
AIR,0,BEL AIR (44164_B044),BEL AIR (44186_B068)
COCHE,0,LA COCHE (44164_B271),LA COCHE (44186_B340)
CORMIER,0,LE PETIT CORMIER (44164_B709),LE PETIT CORMIER (44186_B986)
FOSSES,0,LES FOSSES (44164_B338),LES FOSSES (44186_B423)
LAURIERE,0,LA LAURIERE (44164_B576),LA LAURIERE (44186_B759)
MARCHAIS,0,LES MARCHAIS (44164_B591),LES MARCHAIS (44186_B814)
NEUF,0,LE PRE NEUF (44164_C008),LE PRE NEUF (44186_C566)
PERRIERE,0,LA PERRIERE (44164_B698),LA PERRIERE (44186_B964)
PRESBYTE,0,LE PRESBYTERE (44164_C021),LE PRESBYTERE (44186_C586)
ROCHES,0,LES ROCHES (44164_C052),LES ROCHES (44186_C617)
SOLEIL,0,BEAU SOLEIL (44164_B042),AV BEAU SOLEIL (44186_0070) + BEAU SOLEIL (44186_B066)
