mot_commun,ld,nom,homonymes
ABBAYE, ,RUE DE L ABBAYE (44009_0005),CHE DE L ABBAYE (44169_0020)
ACACIAS, ,RUE DES ACACIAS (44009_0007),RUE DES ACACIAS (44169_0010)
ARCHE, ,RUE DE L ARCHE (44009_0011),RUE DE L ARCHE (44169_0012)
ATELIERS, ,RUE DES ATELIERS (44009_0004),RUE DES ATELIERS (44169_0017)
BRETAGNE, ,RUE DE BRETAGNE (44009_0023),RUE DE BRETAGNE (44169_0060)
CALVAIRE, ,IMP DU CALVAIRE (44009_0166),RUE DU CALVAIRE (44169_0074)
CHATEAU, ,IMP DU CHATEAU (44009_0317),IMP DU CHATEAU (44169_0082) + COUR DU CHATEAU (44169_0083)
CLAIRIER, ,RUE DE LA CLAIRIERE (44009_0212),RUE DE LA CLAIRIERE (44169_0096)
FORGE, ,PAS DE LA FORGE (44009_0139),IMP DE LA FORGE (44169_0181)
FRAMBOIS, ,RUE DES FRAMBOISIERS (44009_0018),IMP DES FRAMBOISIERS (44169_0186)
GOULAINE, ,RUE DE GOULAINE (44009_0154),RTE DE GOULAINE (44169_0193)
LOIRE, ,BD DE LA LOIRE (44009_0051),RUE DE LA LOIRE (44169_0220)
MUGUET, ,IMP DU MUGUET (44009_0078),RTE DU MUGUET (44169_0257)
PARC, ,RUE DU PARC (44009_0088),RUE DU PARC (44169_0299)
POMMIERS, ,AV DES POMMIERS (44009_0092),RUE DES POMMIERS (44169_0370)
PORT, ,PLA DU PORT (44009_0690),ALL DU PORT (44169_0381) + IMP DU PORT (44169_0382)
PORT, ,RUE DU PORT (44009_0162),ALL DU PORT (44169_0381) + IMP DU PORT (44169_0382)
POSTE, ,RUE DE LA POSTE (44009_0161),PL DE LA POSTE (44169_0385)
PRESSOIR, ,RUE DU PRESSOIR (44009_0081),RUE DU PRESSOIR (44169_0377)
ROITELET, ,SQ DES ROITELETS (44009_0215),RUE DES ROITELETS (44169_0389)
ROUX, ,RUE DE L OUCHE AUX ROUX (44009_0199),RUE DE L OUCHE AUX ROUX (44169_0290)
SAULES, ,RUE DES SAULES (44009_0122),IMP DES SAULES (44169_0405)
NOUELLES,0,LES NOUELLES (44009_B175),LES NOUELLES (44169_B157)
ROUX,0,L OUCHE AUX ROUX (44009_B183),L OUCHE AUX ROUX (44169_B159)
